,seqnames,start,end,strand,name,idx,Log2FC,FDR,MeanDiff
23764,chr9,129824134,129812944,2,TOR1A,787,0.219796976640554,0.162929773629113,0.0418599523826981
3640,chr11,6920974,6922043,1,OR2D3,218,-0.606198414182432,0.162945141279287,-0.0226099677112166
9540,chr17,2712663,2689386,2,CLUH,54,-0.16458006745263,0.162998875400047,-0.0241019808496472
14529,chr2,241970683,241977276,1,LINC01238,1580,0.275442963380686,0.163016226251811,0.043559997483851
15560,chr21,46155567,46136262,2,FTCD,316,-0.243155285449252,0.163045870244308,-0.0622539941149587
12809,chr19,55071291,55027593,2,RDH13,1513,0.33617339771448,0.16314841506507,0.0640039551310578
6512,chr13,49996501,49996415,2,MIR3613,253,-0.152499588873536,0.163262629058157,-0.0779364291821271
2266,chr1,228165512,228164086,2,IBA57-DT,2266,-0.130695407402885,0.163304155411753,-0.17166145742144
4609,chr11,94021361,94113751,1,HEPHL1,1187,-0.182359652684673,0.163319341208028,-0.0184599651233656
17093,chr3,135965673,136147891,1,PPP2R3A,961,0.053831636057007,0.163355047385269,0.0185041022146954
1030,chr1,88684222,88836255,1,PKN2,1030,0.242505062364857,0.163415080267035,0.119636068708507
13232,chr2,39664982,39717963,1,TMEM178A,283,0.26908627781185,0.163439480502409,0.0362760307512112
609,chr1,37806979,37809454,1,C1orf122,609,-0.180123527653519,0.163443004429737,-0.0463760184368712
1647,chr1,158479878,158480885,1,OR10R2,1647,0.0471562741800488,0.163472764367356,0.00345799371782879
8572,chr16,1827194,1795620,2,HAGH,87,-0.0814900304908109,0.163472764367356,-0.0145439633664726
12107,chr19,36379199,36334453,2,ZFP14,811,0.473023011584645,0.163472764367356,0.0316239842897578
18150,chr4,108650584,108667820,1,OSTC,616,-0.228430399371762,0.163510897686426,-0.0461039221226787
12131,chr19,37312837,37369365,1,HKR1,835,0.13374152525391,0.163536309605257,0.0131519330609311
16901,chr3,114351811,114388978,1,ZBTB20-AS1,769,-0.0692303620801957,0.163573193671047,-0.00764398518580645
6939,chr14,23969874,24006408,1,DHRS4L2,121,-0.280809194668954,0.163602625337485,-0.0260300870989637
5228,chr12,14843495,14825569,2,ART4,243,0.136249349033807,0.163605230401581,0.0101439050018566
20628,chr6,118935162,118813442,2,MCM9,973,-0.0858197217714228,0.163628963118399,-0.0530042171782865
3689,chr11,9839143,9929263,1,LOC101928008,267,0.320072764624111,0.163743550682548,0.0418239917114399
17909,chr4,69995930,70002570,1,STATH,375,0.357523144016823,0.163816187347786,0.0285319217833659
19593,chr5,177600100,177610347,1,B4GALT7,1100,-0.167058319456218,0.16399156017167,-0.0712639207322004
5603,chr12,55997180,56006641,1,SUOX,618,-0.156426625351127,0.16410223227207,-0.0449940822810589
11166,chr18,51218304,51174550,2,MEX3C,254,0.233052477939168,0.164104483655474,0.087582039432856
736,chr1,45303910,45305619,1,LINC01144,736,-0.173062923862823,0.164112247238494,-0.102339731867294
20110,chr6,33391536,33409924,1,KIFC1,455,-0.126729715589929,0.164112247238494,-0.089167816677409
10055,chr17,36535020,36539310,1,PIGW,569,-0.172364311620273,0.164149911506716,-0.0455201110480124
23657,chr9,124009396,124006277,2,LOC100505588,680,-0.309595837497822,0.164194536684415,-0.12967017258306
6947,chr14,24141588,24138965,2,EMC9,129,-0.113407199406361,0.164196449421291,-0.137435809974619
24312,chrX,55264846,55258412,2,PAGE3,349,-0.185501016388751,0.164209422057757,-0.0162738794835756
19915,chr6,29375291,29373423,2,OR12D3,260,0.307370205686342,0.164389800499976,0.0137739955678351
11092,chr18,35934142,35934088,2,MIR3929,180,-0.0733979910684714,0.164655101333083,-0.0213738779513888
16787,chr3,98035304,97986673,2,GABRR3,655,0.196729711607391,0.164767013441426,0.039746096760238
4759,chr11,115504957,115169218,2,CADM1,1337,-0.0356323166969243,0.164848956374828,-0.0270875749747408
17640,chr4,7192538,7742836,1,SORCS2,106,-0.0335025105439429,0.164864233331935,-0.0289322688810885
18214,chr4,121823933,121816444,2,CCNA2,680,-0.153689382411903,0.164932913356489,-0.0426301283661444
10650,chr17,70053429,70135608,1,KCNJ16,1164,0.468429483982876,0.164958700005048,0.0788901367440925
21380,chr7,73308867,73302517,2,NSUN5,436,0.354049332121615,0.165014771476226,0.0477960897470664
19396,chr5,151157882,151100712,2,ANXA6,903,0.241531814903632,0.165064996645301,0.0529140312558493
2499,chr10,5978187,5937569,2,IL15RA,47,0.283178890050358,0.165113807971397,0.0493039561530767
4931,chr11,127003460,126423359,2,KIRREL3,1509,-0.148439959865406,0.165115440536041,-0.09777797310084
4847,chr11,121292453,121308694,1,SC5D,1425,-0.136423821730431,0.165125460600797,-0.0523020246335522
4122,chr11,61508596,61508657,1,MIR4488,700,-0.216460458712477,0.165192798533282,-0.048183774403404
441,chr1,26900238,26946862,1,NUDC,441,-0.0800490025872075,0.165222508106583,-0.0144440040908547
3112,chr10,98030828,97865000,2,CRTAC1,660,0.116265544549595,0.165235484542537,0.0432241318346767
2423,chr1,248060682,248061620,1,OR2L3,2423,0.540587132561749,0.16528202461247,0.0405898978173003
6238,chr12,132275391,132280900,1,LOC100130238,1253,0.148701110561094,0.165344138777007,0.040889992320892
10781,chr17,77089417,77089497,1,MIR6516,1295,0.184369185753494,0.165344138777007,0.131159996881898
13618,chr2,99154964,98997261,2,TSGA10,669,0.231762681467553,0.165344138777007,0.0722141887658949
2003,chr1,201429866,201403768,2,TNNI1,2003,-0.152598391485426,0.165462930686026,-0.0293180498214001
12142,chr19,37719790,37689865,2,ZNF607,846,0.473714186077559,0.165503845669349,0.0340219555474963
6946,chr14,24136158,24138967,1,PSME1,128,-0.225043493653574,0.165514212844399,-0.0698019495030577
18712,chr5,50443248,50396192,2,EMB,219,0.166940968052728,0.165646334667831,0.0289398950149684
4336,chr11,66546395,66563329,1,ACTN3,914,-0.0905298616828324,0.165649127761968,-0.0183719689226085
1890,chr1,180276224,180269653,2,LHX4-AS1,1890,0.850045744958057,0.165697181102176,0.0552240392162726
6272,chr13,19958670,20091829,1,ZMYM2,13,-0.195409245271307,0.165697181102176,-0.0450739518321873
19691,chr6,4079209,4130951,1,C6orf201,36,0.211942656211631,0.165697181102176,0.0372759762273214
8532,chr16,741329,729753,2,CIAO3,47,-0.200125928498154,0.165896806877679,-0.0350780697682198
15394,chr21,33542618,33577481,1,SON,150,0.171484319235494,0.166014665419596,0.0820460778187326
6141,chr12,122227534,122207662,2,DIABLO,1156,-0.174818005027172,0.16603833053097,-0.0612581908307798
15625,chr22,19527545,19523024,2,CLDN5,54,-0.659786829800629,0.16603833053097,-0.0759219848854736
2844,chr10,69180232,69209099,1,SUPV3L1,392,0.100771313790142,0.166094983261384,0.0195160743583619
19637,chr5,180830957,180835726,1,LINC00847,1144,-0.301464917786355,0.166138972881872,-0.0278781034260017
5495,chr12,52680407,52674736,2,KRT1,510,-0.624233388031443,0.16614526394212,-0.0218180512917419
22466,chr8,61714788,61714859,1,MIR4470,386,-0.196962109626659,0.16633014209084,-0.165890318655071
19068,chr5,123423592,123344885,2,CEP120,575,0.2660700848965,0.166340928259382,0.092594029527549
19623,chr5,179806398,179838078,1,SQSTM1,1130,-0.0379869359714419,0.166340928259382,-0.0242660582582759
5574,chr12,55247198,55248302,1,OR6C74,589,-0.37488432453897,0.166475847235408,-0.0226100565331128
12195,chr19,39436156,39476670,1,SUPT5H,899,-0.0909656002057156,0.166482294778265,-0.0269280103119891
2321,chr1,233904933,234324516,1,SLC35F3,2321,0.211492769294887,0.166583386912425,0.15498588742882
17467,chr3,193553213,193555088,1,ATP13A4-AS1,1335,-0.540045596690505,0.166671007868021,-0.0378179288280499
18782,chr5,62578821,62628582,1,IPO11-LRRC70,289,0.289047641068243,0.166802613796521,0.0319759704421439
3340,chr10,123154277,123170467,1,BUB3,888,0.219491643255797,0.166816943175291,0.0718578913422597
18119,chr4,103019739,102885048,2,SLC9B1,585,0.321306280478289,0.166914194216386,0.06860389086128
13914,chr2,160271880,160257718,2,LINC02478,965,0.410502528669016,0.166922284944936,0.0637580653833153
13759,chr2,119544432,119662251,1,CFAP221,810,-0.0680247706098989,0.166995083873952,-0.0127360958554011
11433,chr19,3869032,3804024,2,ZFR2,137,-0.164971530630775,0.166996357719289,-0.0217940336117001
9529,chr17,2303771,2059843,2,SMG6,43,-0.0548107612911145,0.167146321405025,-0.0251081175605301
12181,chr19,39196961,39201884,1,NCCRP1,885,-0.315026626457947,0.167146321405025,-0.0247480297487399
23089,chr9,22009363,22002903,2,CDKN2B,112,0.230107257699934,0.167146321405025,0.144481986652312
8725,chr16,8869012,8852942,2,CARHSP1,240,-0.180482821437807,0.167330211432756,-0.0620678203431979
18102,chr4,99950490,100195099,1,LOC256880,568,0.137165335792418,0.167360787427017,0.0901360073080254
1549,chr1,155033781,155018520,2,DCST2,1549,-0.076139574067777,0.167368412365909,-0.0121500504738822
4706,chr11,111449981,111352252,2,POU2AF1,1284,-0.2011482508662,0.167394275549081,-0.0307819726322234
23194,chr9,35792154,35809732,1,NPR2,217,0.75012999280213,0.167526720739832,0.0856740022696291
24169,chrX,46327645,46325924,2,LINC01186,206,-0.258921883146319,0.16753172138841,-0.0405639663822125
1105,chr1,99004276,99148852,1,LOC100129620,1105,0.24089722443171,0.16762464134696,0.0432158651846974
2310,chr1,231612090,231591292,2,LINC00582,2310,-0.193167152851969,0.16762464134696,-0.0399060582554716
14613,chr20,3786690,3783851,2,CENPB,84,-0.153685840490252,0.167627389595626,-0.0491618014271433
24573,chrX,111511662,111522399,1,SERTM2,610,0.35579853333794,0.167627389595626,0.0572840675499752
19051,chr5,119154637,119154716,1,MIR5706,558,0.00840525521415237,0.167676030739127,0.00159809531363608
4424,chr11,71453109,71524107,1,NADSYN1,1002,-0.168515767641905,0.167681703577479,-0.0364840654157637
16866,chr3,112034843,112081269,1,TMPRSS7,734,-0.1784448665726,0.167681703577479,-0.021440046126334
4252,chr11,64935888,64934471,2,GPHA2,830,-0.6042565935211,0.167701324068789,-0.0484000364340357
13000,chr2,9423568,9473101,1,CPSF3,51,-0.170713666524904,0.167807438109648,-0.0356759684415016
18244,chr4,131773302,131791482,1,SNHG27,710,-0.273661645243406,0.167894314925157,-0.0242500506481466
17023,chr3,128467248,128462439,2,DNAJB8,891,-0.258033098825131,0.167901853778402,-0.0218679080807131
7291,chr14,74019332,73962693,2,ENTPD5,473,0.133737647545387,0.167943034019552,0.0192759314679361
8456,chr15,98514382,98437162,2,FAM169B,788,0.171191925584734,0.167949222151284,0.0560179658208096
17533,chr3,197960200,198043720,1,LMLN,1401,-0.121391450623962,0.168015250134002,-0.0223121050419557
12724,chr19,53701227,53701287,1,MIR520B,1428,0.969517655060794,0.16803041625379,0.0151239974507432
7158,chr14,59188646,59371405,1,DAAM1,340,-0.0999399291261137,0.16817235249024,-0.0431598237140147
18037,chr4,86849263,86823468,2,SLC10A6,503,0.42434833080275,0.16817235249024,0.0599740352015002
17139,chr3,142225607,142157527,2,GK5,1007,0.265489655048101,0.168216122982544,0.0510160979218343
17167,chr3,149086554,149030127,2,HLTF,1035,-0.215578771277789,0.16822578695492,-0.0380199199533167
12735,chr19,53722166,53722255,1,MIR520G,1439,2.3865946937091,0.168313467522606,0.0382658962866093
18521,chr5,1309377,1309310,2,MIR4457,28,0.299384457993006,0.168357817387228,0.0341339555134864
11415,chr19,3224703,3297076,1,CELF5,119,0.152842774707463,0.168464490511001,0.11929022466786
11843,chr19,17245940,17231883,2,NR2F6,547,-0.188500076810631,0.168464490511001,-0.038689985240359
16372,chr3,39383348,39397351,1,SLC25A38,240,-0.349451182646805,0.168464490511001,-0.0235020068938171
19015,chr5,112628436,112632100,1,LINC02200,522,0.14427541476255,0.1684873143363,0.0368019416906414
16688,chr3,58537319,58505136,2,ACOX2,556,-0.132877984401895,0.168695046985242,-0.0211599353321174
17228,chr3,157123004,157081667,2,LINC00880,1096,-0.259743911177102,0.168747556803312,-0.0524159961268492
20910,chr6,167683787,167679626,2,LINC02487,1255,-0.297130685271133,0.168747556803312,-0.0536979078388858
897,chr1,63326984,63326925,2,MIR6068,897,-0.166584562651126,0.168798444472173,-0.0754876134646167
22033,chr7,151440813,151428835,2,CRYGN,1089,-0.14774696512019,0.168798444472173,-0.0301722143040004
6143,chr12,122422632,122271432,2,CLIP1,1158,-0.135533156210253,0.168899638841948,-0.0512679822482046
19883,chr6,27893149,27892757,2,HIST1H2AM,228,-0.135538449668099,0.168939832990396,-0.147712112812049
21596,chr7,100356651,100356721,1,MIR6840,652,0.919675990757653,0.168947037935167,0.057431984620075
3028,chr10,89697928,89694295,2,FLJ37201,576,0.202451227996595,0.169059442417787,0.135936043185374
5042,chr12,5043989,5046788,1,KCNA5,57,0.398045062696445,0.169059442417787,0.0883480463682021
13630,chr2,100322733,100273291,2,LONRF2,681,-0.194800995794369,0.169095649670238,-0.026642108857845
16744,chr3,72151257,72174332,1,LINC00870,612,-0.269214995846047,0.169215556458392,-0.0516219682654377
3096,chr10,97426160,97433441,1,PGAM1,644,0.217305391221608,0.169298604157996,0.07079593523897
1077,chr1,94121132,93992835,2,ABCA4,1077,0.271301401907873,0.169371646350296,0.094894097290363
16415,chr3,44114212,44114310,1,MIR138-1,283,-0.148508280388663,0.169465528529972,-0.0426199012296829
12852,chr19,55759014,55763175,1,RFPL4A,1556,0.445066053689381,0.169560183928748,0.00950202330682839
6949,chr14,24147258,24143362,2,PSME2,131,-0.164390410709893,0.169584218863809,-0.111641959678492
10553,chr17,61399896,61409466,1,TBX2,1067,-0.393756836716216,0.16959588883733,-0.112386067153443
13450,chr2,73233420,73253021,1,CCT7,501,0.205348310130536,0.169641780051725,0.0923860955164278
14570,chr20,1994285,1978757,2,PDYN,41,0.184861611590491,0.169641780051725,0.014869991550975
10992,chr18,12407896,12432238,1,PRELID3A,80,-0.222746672930441,0.169680611760274,-0.0422060837887739
19739,chr6,11043524,11078226,1,ELOVL2-AS1,84,0.187376175906571,0.169680611760274,0.034104083217017
11412,chr19,3155175,3141576,2,LOC100996351,116,-0.281140241208462,0.169785076359841,-0.0285798881380481
18084,chr4,98658629,98470367,2,TSPAN5,550,-0.0617912104169721,0.169830390665725,-0.0285860792837604
22928,chr8,144079874,144079942,1,MIR6847,848,-0.212859872901438,0.169908760454897,-0.0680559965774443
2067,chr1,205211566,205142505,2,DSTYK,2067,0.15684458749374,0.169945687933989,0.0432859621332948
1091,chr1,95474737,95479356,1,LINC01761,1091,0.264186228691807,0.169976238611814,0.0316099608114896
5714,chr12,65642372,65466820,2,LOC100507065,729,0.134034604175349,0.169976238611814,0.0583540112467779
7705,chr15,25056860,25073201,1,SNORD116-3,37,0.551627711511255,0.169976238611814,0.00604995529932375
15991,chr22,41699499,41799456,1,MEI1,420,-0.105630376326044,0.169976238611814,-0.0230819481386214
16069,chr22,46112732,46112840,1,MIRLET7A3,498,-0.783996035446696,0.169976238611814,-0.103949854419638
18457,chr4,184855751,184844585,2,MIR3945HG,923,-0.575411592349271,0.169976238611814,-0.0175319500738455
20865,chr6,159780381,159780250,2,SNORA20,1210,-0.564032308219988,0.170042039960215,-0.0600099593186742
4105,chr11,60924463,60937159,1,TMEM132A,683,-0.298706039818603,0.170175561331995,-0.0368520418330029
3717,chr11,13009577,13012106,1,RASSF10,295,-0.36034058813479,0.170180674076526,-0.0362299094666369
19797,chr6,24646155,24544104,2,KIAA0319,142,-0.134410101311054,0.170229823771047,-0.0356240087074758
6999,chr14,31025106,31096450,1,AP4S1,181,-0.209411022089493,0.170306761235733,-0.0680480285935946
21048,chr7,12211241,12243367,1,TMEM106B,104,0.263956699407303,0.170306761235733,0.0707259327343613
4060,chr11,58905398,59043527,1,GLYATL1,638,-0.492905172630498,0.170307055094785,-0.0379939549491942
6978,chr14,24609699,24606480,2,GZMH,160,0.347459355013455,0.170361510376365,0.0285400151562607
23767,chr9,129869605,129869671,1,MIR6855,790,0.489055367612995,0.170361510376365,0.0829898768071633
1181,chr1,109910242,109930992,1,CSF1,1181,-0.140882531553562,0.170431248100996,-0.0356479775430109
5383,chr12,48181213,48147788,2,ASB8,398,-0.02829317216177,0.170650119458596,-0.00711197955877896
23264,chr9,66856426,66932141,1,ZNF658,287,0.262146822765511,0.170700445498672,0.0117520671869356
14857,chr20,35285251,35285756,1,FAM83C-AS1,328,-0.0914582911942049,0.170706557256877,-0.0316976426861649
21766,chr7,123624582,123536997,2,NDUFA5,822,0.172711428718295,0.170730135708674,0.0362980157075208
22775,chr8,123652950,123645527,2,KLHL38,695,-0.166501408889669,0.170788001143678,-0.0257399431894289
22165,chr8,11996312,11993174,2,DEFB134,85,-0.552756677641554,0.170844054274166,-0.0479519818314934
21282,chr7,45105042,45104906,2,SNORA5C,338,0.814673817661463,0.170914360229195,0.105125976018366
2608,chr10,23192327,23194252,1,PTF1A,156,0.310680776202243,0.170928209247748,0.110853792927004
6907,chr14,22982642,22971174,2,AJUBA,89,0.306257928143764,0.170938394405786,0.081182082624756
16253,chr3,15496308,15496239,2,MIR4270,121,-0.233180579856651,0.170977562697678,-0.0459100498962889
2922,chr10,75099586,75182123,1,SAMD8,470,0.190782878054781,0.171055635112815,0.0639599326160074
4821,chr11,119107383,119118544,1,C2CD2L,1399,-0.160199568254577,0.17106746386586,-0.0618776865883705
12872,chr19,56567511,56588911,1,ZNF470,1576,0.182711085477375,0.17106746386586,0.013674024231983
14996,chr20,45705019,45684653,2,WFDC10B,467,0.977993935191062,0.17106746386586,0.0376660310612777
10748,chr17,76121576,76081017,2,EXOC7,1262,0.0218835908634089,0.171083362962287,0.00499599861026651
11386,chr19,2269509,2273490,1,OAZ1,90,-0.19265759070549,0.171083362962287,-0.0990502824242191
8200,chr15,72686179,72738476,1,BBS4,532,-0.240969468589942,0.171107527434589,-0.0222059531107023
21971,chr7,148590565,148615860,1,C7orf33,1027,0.226954527905714,0.171130073483208,0.0698840832463085
14781,chr20,31473013,31465506,2,DEFB124,252,-0.397860061155623,0.171271680901463,-0.0313620715344353
6919,chr14,23302848,23295643,2,PPP1R3E,101,-0.0265439902410832,0.17129783540347,-0.015873731345141
7006,chr14,32076114,32159728,1,ARHGAP5,188,-0.102263409846334,0.171453619547273,-0.0424461101564165
23784,chr9,131276547,131258076,2,FAM78A,807,0.543474563871469,0.171515399861386,0.108340023398078
6831,chr14,19975444,19976659,1,OR4K15,13,-0.228910309044997,0.171589576358525,-0.012012046595722
11520,chr19,6736778,6736712,2,MIR6791,224,0.218654230985493,0.171692546313957,0.268647831783759
317,chr1,20186486,20184242,2,UBXN10-AS1,317,0.495662623738317,0.171702557575442,0.100943977752843
11200,chr18,58671386,58754477,1,MALT1,288,-0.156562091860114,0.171702557575442,-0.0299999414968704
20861,chr6,159725585,159756319,1,WTAP,1206,-0.12250699751884,0.17173413157963,-0.0473820809677149
10074,chr17,38192541,38181659,2,TBC1D3E,588,-0.469873176184345,0.171809819871665,-0.0305179744278141
14110,chr2,192195709,191949043,2,TMEFF2,1161,0.21087617767267,0.171906619259413,0.0846699833862549
8398,chr15,89815401,89784889,2,ANPEP,730,0.41567404911703,0.1719489845659,0.0522460493914241
24386,chrX,72144184,72161750,1,FLJ44635,423,-0.208706164352783,0.171978950586189,-0.0178718900777076
12199,chr19,39515113,39520686,1,SELENOV,903,-0.0953939698913415,0.171992907709707,-0.00995006082560823
4413,chr11,70075433,70072434,2,LINC02584,991,-0.823158494302631,0.172008520152091,-0.0362420477661637
1950,chr1,192158457,192185815,1,RGS18,1950,-0.203950847482781,0.172048817122484,-0.0222980268889015
11649,chr19,10871513,10923070,1,CARM1,353,0.146278041914106,0.172057313065848,0.0660959266246572
12970,chr2,3658195,3702671,1,ALLC,21,-0.38917892361904,0.172185401404361,-0.0477699848575035
5672,chr12,57742157,57723761,2,AGAP2,687,-0.120505875961043,0.172252638397814,-0.0605478846507135
9951,chr17,29390464,29551904,1,TAOK1,465,-0.168936392041097,0.172300849391461,-0.0459161577981103
15872,chr22,36819479,36800684,2,PVALB,301,-0.104723698716381,0.172300849391461,-0.0146502146896008
2781,chr10,51699591,51695487,2,CSTF2T,329,0.19835401923915,0.172430775063161,0.0683997948389357
14036,chr2,177392644,177543836,1,AGPS,1087,0.12040990557767,0.172724446209519,0.0373041243642493
2542,chr10,13099449,13138308,1,OPTN,90,0.320941483073203,0.172793530706286,0.057295981367889
11598,chr19,9621291,9645489,1,ZNF561-AS1,302,-0.232676086677064,0.172793530706286,-0.016022035111051
12579,chr19,49933064,49933137,1,MIR4751,1283,-0.134342668705095,0.172793530706286,-0.0849422458293928
16667,chr3,56683237,56620133,2,FAM208A,535,-0.326341304085721,0.172793530706286,-0.0608520932133757
19009,chr5,111912508,112017309,1,NREP-AS1,516,0.298000192524173,0.172793530706286,0.0420020286397366
687,chr1,43270936,43164175,2,EBNA1BP2,687,0.341408044822739,0.172829067521129,0.0805980957929592
6642,chr13,88142867,88236082,1,LOC105370306,383,-0.0385195742985351,0.172979061594096,-0.00792996427954828
14902,chr20,38033546,38127780,1,RPRD1B,373,-0.00386482458289267,0.173128396432675,-0.000843952333517195
5000,chr12,991190,912077,2,RAD52,15,-0.0244363080428276,0.173189595452379,-0.00968794213830348
24608,chrX,119236245,119244466,1,PGRMC1,645,-0.134764464077718,0.173218100415674,-0.0506056512689413
17451,chr3,190449876,190428655,2,TMEM207,1319,0.396542106224514,0.173266634748933,0.0349799778247024
11176,chr18,54357917,54385218,1,C18orf54,264,0.10149233738174,0.173487482064136,0.0106159464144982
24818,chrX,151176653,151181465,1,GPR50,855,-0.260017451916587,0.17351552607852,-0.0320839525570959
24581,chrX,114584078,114910061,1,HTR2C,618,0.0407345988437404,0.173570808129083,0.0112600209530334
20270,chr6,43516990,43511827,2,YIPF3,615,-0.154386784097418,0.173613119852747,-0.0453259876900146
7032,chr14,36582607,36580579,2,NKX2-8,214,-0.231541925161813,0.17361814580537,-0.0533600498808894
17379,chr3,184249548,184242301,2,ALG3,1247,-0.1849354327062,0.173760844047009,-0.052240253975876
19875,chr6,27837760,27839482,1,HIST1H2BN,220,0.141496951669579,0.173760844047009,0.108391542231995
23080,chr9,21409147,21410185,1,IFNA8,103,0.261501082000293,0.17387323176075,0.0705518627406296
10166,chr17,41084150,41085141,1,KRTAP4-7,680,0.275732040287322,0.173949282990259,0.00542400592427006
13792,chr2,128318577,128236716,2,HS6ST1,843,0.244251025620205,0.173950338895188,0.0806160172951937
2135,chr1,210328252,210676296,1,HHAT,2135,0.366645509398903,0.173990200584109,0.222964329366903
10883,chr17,82023302,82031151,1,LRRC45,1397,0.221258267234701,0.173990200584109,0.21329588803114
11691,chr19,12092263,12137235,1,ZNF788P,395,0.270210581060582,0.174054242241368,0.00724197953530698
24154,chrX,41688973,41697277,1,GPR34,191,-0.197282269235748,0.174061285004664,-0.0100339394805902
14722,chr20,21218289,21154023,2,KIZ-AS1,193,0.055762995609726,0.174174030595257,0.00632406459600199
18140,chr4,107283806,106921802,2,DKK2,606,0.126167862323334,0.174186455239642,0.0603280044228609
12674,chr19,52336245,52367778,1,ZNF610,1378,0.38441574871739,0.174233705375179,0.0104899587128944
12934,chr19,58386400,58394806,1,RPS5,1638,-0.0768762850836919,0.174247088829724,-0.0352740231090959
20556,chr6,108165840,108041409,2,OSTM1,901,-0.148220354277925,0.174265827541707,-0.0509019381383674
20957,chr7,851950,896436,1,GET4,13,0.298770972104791,0.17447554780251,0.0742119560622513
4094,chr11,60515413,60542721,1,MS4A13,672,-0.229841605662945,0.174567001888518,-0.00871993986887228
2467,chr10,1526637,1556984,1,ADARB2-AS1,15,0.199610011078376,0.174587681131105,0.0277820529621309
13022,chr2,11155198,11178874,1,PQLC3,73,-0.0943256553415068,0.174705972590023,-0.0302159204976437
3189,chr10,102644496,102658407,1,TRIM8,737,0.136716157191816,0.174715854586038,0.0833899005443799
7080,chr14,49893092,49897054,1,ARF6,262,-0.149802602744402,0.174715854586038,-0.0994521264523653
15206,chr20,63520724,63522206,1,PPDPF,677,-0.336970769609674,0.174773859998376,-0.0954780132667901
5205,chr12,12715058,12722371,1,CDKN1B,220,0.249822991789308,0.174807414499658,0.137736015428303
10184,chr17,41275659,41276697,1,KRTAP9-7,698,1.34319700441548,0.174919612231904,0.0545680502805283
15713,chr22,23894004,23895227,1,MIF,142,-0.0625527398719638,0.174996655228706,-0.0339676955092642
18211,chr4,121765427,121758933,2,TMEM155,677,-0.0348547677014185,0.175000195484384,-0.00572597592684373
3761,chr11,18387787,18387860,1,MIR3159,339,-0.300119656027398,0.175087660966775,-0.0418898531634936
8738,chr16,10942460,10928891,2,DEXI,253,-0.140002104670047,0.175092508387168,-0.0360079211240585
15129,chr20,58850903,58818919,2,GNAS-AS1,600,-0.261580725544859,0.175092508387168,-0.0157220189419698
5273,chr12,24223271,24237965,1,SOX5-AS1,288,-0.252081224773744,0.175263874763727,-0.0191679935894307
4350,chr11,66975277,66977004,1,C11orf86,928,-0.121910405733193,0.175279778559168,-0.0455499047085811
11095,chr18,36129385,36108532,2,SLC39A6,183,-0.0518376782380285,0.175334315769578,-0.0206818587365044
11497,chr19,6199529,5993164,2,RFX2,201,0.0662427961351736,0.175393113810549,0.0260396226732929
23003,chr9,4742043,4709559,2,AK3,26,-0.146485720339602,0.175393113810549,-0.0300417939881389
11274,chr18,76495521,76498088,1,C18orf65,362,-0.138838385998731,0.175469999205904,-0.0839940481322102
11860,chr19,17523301,17553839,1,FAM129C,564,-0.246370699725935,0.175561292305512,-0.0625800799596247
1781,chr1,167721950,167791919,1,MPZL1,1781,0.174931678493369,0.175618809343962,0.0693819317761959
20055,chr6,32153083,32148359,2,PRRT1,400,-0.0559326539661867,0.175715890887414,-0.0197539919418883
1142,chr1,107964443,107994607,1,VAV3-AS1,1142,0.177254176354476,0.175721258811086,0.0403120853120276
11733,chr19,12957236,12953119,2,GADD45GIP1,437,0.0413166191091246,0.175778972738566,0.00744790807500839
15298,chr21,25573980,25574044,1,MIR155,54,0.584178819605968,0.175778972738566,0.0477680676556173
15895,chr22,37658727,37666934,1,PDXP,324,-0.157151555792819,0.175778972738566,-0.0984980095411899
23350,chr9,86354454,86287733,2,TUT7,373,0.391654681422114,0.175778972738566,0.100618021415992
9610,chr17,5123116,5105541,2,ZNF232,124,0.558884597435524,0.17580262983703,0.037802110271687
19338,chr5,146919506,146914207,2,PPP2R2B-IT1,845,0.301317145197102,0.175812685189997,0.0369800102415769
15582,chr22,17008222,16961936,2,GAB4,11,-0.186481854235704,0.175849348974641,-0.0202540222255523
8886,chr16,27453393,27447669,2,IL21R-AS1,401,-0.506827713249145,0.175914687912889,-0.0178959325932855
2421,chr1,248021948,248022886,1,OR2L5,2421,-0.227345100346316,0.175928658391454,-0.0128220563581398
3824,chr11,31509645,31432401,2,IMMP1L,402,-0.209832204130277,0.175981543812221,-0.0464360065967271
7941,chr15,43792330,43802589,1,SERF2-C15ORF63,273,0.330178943105253,0.176077263051646,0.109689926049778
23467,chr9,98943179,99070792,1,COL15A1,490,0.220879137180788,0.176080303761968,0.0525279902325966
17559,chr4,1208962,1172049,2,LOC100130872,25,0.157303117836631,0.176100143545961,0.0146219384980662
23962,chr9,138203325,138199933,2,LOC101928932,985,0.19631098673591,0.17614020863987,0.0199359700798732
24734,chrX,136146702,136211359,1,FHL1,771,-0.0685170920280362,0.176289366367511,-0.0305020274864215
14195,chr2,206218047,206175316,2,GPR1,1246,0.227866829737819,0.176319822783941,0.0372598775363192
23874,chr9,136373681,136361903,2,CARD9,897,0.137580324275165,0.176498214182968,0.0551878915042002
974,chr1,77060143,77060202,1,MIR7156,974,0.58456829512771,0.176562671800604,0.0499680097351223
9995,chr17,32486619,32491256,1,CDK5R1,509,-0.21188121332261,0.176645972584325,-0.0415420184238127
