,seqnames,start,end,strand,name,idx,Log2FC,FDR,MeanDiff
6195,chr12,126442481,126472790,1,LINC02347,1210,-0.502211017342527,0.0465518469748796,-0.0402047954306191
1272,chr1,116671749,116671827,1,MIR320B1,1272,0.215541824148431,0.046601607265417,0.0777840928205079
24685,chrX,133218348,133216669,2,TFDP3,722,-0.286340693112513,0.0466240206042877,-0.0729052266369069
11275,chr18,76528655,76610968,1,LINC00908,363,-0.271473356941992,0.0466546878525745,-0.0459824596445086
9523,chr17,2025345,1934677,2,RTN4RL1,37,-0.2648516877675,0.0467377764381692,-0.117850206598253
13648,chr2,102186973,102240002,1,IL1RL2,699,-0.373613223910006,0.0467871729255521,-0.0290749281780499
20889,chr6,165988048,165908802,2,LINC00473,1234,-0.275815618175478,0.0467871729255521,-0.0516013320072573
24137,chrX,38352545,38421450,1,OTC,174,-0.632899226935387,0.0467873642766635,-0.0703545730197694
4833,chr11,119381778,119526664,1,USP2-AS1,1411,-0.30947971165658,0.0467882031930789,-0.083240061227243
872,chr1,58785160,58899594,1,LINC01135,872,-0.156407807397285,0.0468041669654773,-0.141189407530782
13248,chr2,43227210,43228855,1,LINC01126,299,-0.221590652964067,0.0468046945490164,-0.244662936990577
4378,chr11,67629930,67627938,2,NUDT8,956,-0.278771824036165,0.0468069678626867,-0.140418602638348
22080,chr7,159144957,159028175,2,VIPR2,1136,-0.32364864247693,0.0468069678626867,-0.0942445355657858
13818,chr2,131476093,131482934,1,TUBA3D,869,0.243923955177018,0.0468116891097807,0.0203259154967513
7552,chr14,101025550,101025659,1,MIR1197,734,0.633018203406612,0.0468185614889488,0.018279732030256
7553,chr14,101025712,101025819,1,MIR323A,735,0.634037143494384,0.0468185614889488,0.0183744455300344
10418,chr17,49362473,49294565,2,ZNF652,932,0.0767858728836837,0.046849250471433,0.0211828601247881
523,chr1,32205661,32208687,1,IQCC,523,-0.280428154022336,0.0469238890028266,-0.128402848585693
7333,chr14,77028699,77024543,2,IRF2BPL,515,0.115469900484344,0.0469481829268792,0.0950306273302897
18508,chr5,612272,653553,1,CEP72,15,0.0971160210061382,0.0469867282171555,0.0195484949872248
4194,chr11,63229652,63163776,2,SLC22A25,772,-0.891356820032746,0.0469870713006541,-0.0544757290972304
8538,chr16,981318,853634,2,LMF1,53,0.0632134486081338,0.0470174580495417,0.0185594759259122
12514,chr19,49036895,49022869,2,CGB3,1218,0.0501210547564516,0.0470836651165193,0.00437887277409083
19841,chr6,26246977,26246681,2,HIST1H4G,186,-1.04116551705099,0.0470859642795991,-0.129894334059506
6879,chr14,21206900,21200079,2,LINC00641,61,0.142726156920728,0.0470971069533008,0.0355638772441325
5171,chr12,10802627,10801532,2,TAS2R7,186,-0.0148827019082543,0.0470996905608676,-0.000795101543443949
23293,chr9,71911510,71986054,1,C9orf85,316,-0.183607108553259,0.0471326090553774,-0.0598985287955186
17310,chr3,172711218,172630249,2,NCEH1,1178,0.157701631965563,0.0471788340496291,0.055284091407018
8329,chr15,82540564,82536753,2,RPS17,661,-0.965903881648949,0.0471941970384969,-0.0389713712566715
1825,chr1,171742247,171700160,2,VAMP4,1825,0.0969722736761551,0.0471949764056162,0.0201430976246051
3529,chr11,3057613,3000922,2,CARS,107,-0.279998922041663,0.0471950413667429,-0.0849425542057787
20125,chr6,33899135,33899200,1,MIR7159,470,-0.100333360292105,0.047291299946364,-0.018039708669325
23226,chr9,37800502,37867666,1,DCAF10,249,-0.369205250528959,0.0473897799418447,-0.0495969651806235
7226,chr14,67533739,67447084,2,TMEM229B,408,-0.237958318444013,0.0474598328540138,-0.0511958042921032
8327,chr15,82349475,82339998,2,GOLGA6L10,659,-0.589760003909254,0.0474645153777667,-0.031389860788753
19066,chr5,123036741,123023250,2,PPIC,573,0.18315500990365,0.0474645153777667,0.0408459563490197
23580,chr9,114209417,114209526,1,MIR455,603,0.230143980330928,0.0474645153777667,0.0604604484237118
21077,chr7,19705436,19705358,2,MIR3146,133,-0.417291848903328,0.0474666400671184,-0.125691711944382
7925,chr15,43266857,43232595,2,TGM5,257,0.363048433087555,0.0474996379901124,0.0227796935955535
16000,chr22,41998725,42058456,1,WBP2NL,429,-0.533199990000371,0.0475091393855119,-0.0311300479610558
12799,chr19,54803535,54814517,1,KIR2DL4,1503,0.311719494882246,0.0475170522536016,0.00706611072079988
9163,chr16,66696707,66614750,2,CMTM4,678,-0.284564482943425,0.0475607042568698,-0.0958810680909496
21157,chr7,29122274,29128172,1,LOC101928168,213,0.0921700667026432,0.0476198234779096,0.0072489700624028
23333,chr9,83538546,83242990,2,FRMD3,356,-0.100021244854116,0.0476378500047081,-0.0282882977661912
15067,chr20,50614785,50614636,2,MIR1302-5,538,0.279746397156874,0.0476503629864836,0.0595551719396217
2694,chr10,42782801,42834937,1,BMS1,242,0.134353215157042,0.0476643232121309,0.0264185933796641
6375,chr13,32538885,32432417,2,N4BP2L2,116,-0.33382530304754,0.0477049359666677,-0.0775352058042099
10778,chr17,77086716,77099196,1,SNHG20,1292,-0.389184336905085,0.0477049359666677,-0.11433481341973
23229,chr9,38424447,38408994,2,IGFBPL1,252,-0.30121660490039,0.0477131739185577,-0.0569185934801174
4000,chr11,56346039,56346998,1,OR8K1,578,-0.0193170632966379,0.0477252756922922,-0.00047570576158925
19595,chr5,177996242,177992235,2,PROP1,1102,-0.662879722486877,0.0477370436075825,-0.0696586347490484
24334,chrX,64230631,64224196,2,ASB12,371,-0.671742259075191,0.0477370436075825,-0.0279008526591463
4857,chr11,122981720,122977570,2,BSX,1435,-0.264928339677019,0.0477685516087813,-0.0666937977025146
3202,chr10,103367967,103389065,1,TAF5,750,0.118055097191738,0.0478106773683368,0.034233590849811
16796,chr3,98469480,98470576,1,OR5K1,664,-0.656020547324508,0.0478106773683368,-0.0638502748375147
2788,chr10,54607957,54607874,2,MIR548F1,336,-0.870768678338851,0.0478494266393692,-0.0783481261984237
1779,chr1,167553767,167529677,2,CREG1,1779,0.122476766885067,0.0479065575761997,0.0371828400325783
4054,chr11,58578220,58526871,2,LPXN,632,-0.2005465407881,0.0479073402434987,-0.0629603240765809
5167,chr12,10613623,10604190,2,MAGOHB,182,0.0773807067225906,0.0479266330668014,0.0134162958776626
7220,chr14,67189393,67228550,1,FAM71D,402,0.125616968930778,0.0479666404943152,0.0106740375637068
1180,chr1,109764027,109750080,2,EPS8L3,1180,0.0854590766788785,0.0480740051516267,0.0165154084310145
9520,chr17,1761959,1777574,1,SERPINF1,34,-0.522915401854908,0.0480740051516267,-0.078845762007446
20315,chr6,47656436,47697797,1,ADGRF2,660,-0.0261977175801078,0.0480740051516267,-0.00225329786894803
23938,chr9,137227271,137229638,1,RNF224,961,0.0834172098753268,0.0480872491248801,0.0380640632883509
5519,chr12,53324864,53307456,2,AAAS,534,0.0719238446582735,0.0481298101260574,0.0221145881518228
8895,chr16,28512051,28499362,2,IL27,410,-0.200301762484172,0.0481542704584415,-0.0185969893481763
23569,chr9,113340298,113313222,2,WDR31,592,0.1876837569086,0.0481913878308701,0.0343744529643194
11207,chr18,59359962,59327823,2,LMAN1,295,0.0613315508725037,0.0482753309501826,0.011841497055413
20075,chr6,32659880,32660729,1,HLA-DQB1-AS1,420,-1.25500516236775,0.0483057375524718,-0.0539735938480674
19119,chr5,132664272,132630589,2,TH2LCRR,626,0.116747724003308,0.0483277841649485,0.00959469831585154
13288,chr2,47527537,47535199,1,HCG2040054,339,0.103732478083953,0.0483417588440826,0.0192443839193129
13454,chr2,73456764,73459484,1,ALMS1-IT1,505,-0.332708544970781,0.0483936627678823,-0.0251651559724261
8883,chr16,27268205,27290492,1,NSMCE1-DT,398,0.184425348426114,0.0484410779662558,0.0181079097023016
13641,chr2,101309450,101309534,1,MIR5696,692,-0.504475651688187,0.0484549877123011,-0.211517683765109
23811,chr9,133336398,133328774,2,SURF6,834,0.100572470955376,0.0484549877123011,0.0274051928114734
13850,chr2,138501801,138573547,1,SPOPL,901,-0.214399757620545,0.0485043926173912,-0.0493943280308665
13946,chr2,166128047,165989160,2,SCN1A,997,-0.363191943359131,0.0485043926173912,-0.0561079995836871
20077,chr6,32741342,32747215,1,HLA-DQA2,422,0.0379381897500528,0.0485123122824752,0.00209249841382793
24446,chrX,85003826,85093316,1,APOOL,483,-0.400092315499311,0.0485283755922292,-0.059173864677146
4901,chr11,124919244,124920677,1,HEPN1,1479,-0.632993225524486,0.0485910556757346,-0.0318105458401494
1814,chr1,170532647,170460453,2,GORAB-AS1,1814,-0.314064093376951,0.0486576545339426,-0.0604669503583162
10036,chr17,35880793,35871491,2,CCL5,550,-0.26162015977883,0.0487104041754156,-0.0261497738491274
13739,chr2,113756823,113705011,2,SLC35F5,790,-0.461559474312728,0.0487164866173064,-0.0711190389477332
19064,chr5,122774996,122830108,1,SNX2,571,0.123032690709123,0.0487220335386998,0.0234250629073928
13117,chr2,27042364,27070622,1,AGBL5,168,-0.285293849307166,0.0487504793434762,-0.101444992170411
12875,chr19,56671783,56661981,2,ZNF835,1579,-0.216923483352697,0.0487917894027012,-0.00510130775883941
14047,chr2,178521183,178774658,1,TTN-AS1,1098,-0.231467301237402,0.0488044683939304,-0.0604250427002869
19187,chr5,138178986,138139766,2,BRD8,694,0.159938927205921,0.0488101744413153,0.0516673921033206
3721,chr11,13668670,13732346,1,FAR1,299,-0.238855930594331,0.048840942824714,-0.0665396025147175
16040,chr22,44172956,44219533,1,PARVG,469,-0.486914877122237,0.048852739706117,-0.0494449020813955
3523,chr11,2885881,2883213,2,CDKN1C,101,-0.493258714104328,0.0488580130782709,-0.132548566670674
12818,chr19,55229264,55226639,2,TMEM86B,1522,-0.0185208034313425,0.048911314738055,-0.0024361213261079
21835,chr7,130668748,130506238,2,COPG2,891,-0.127788225283516,0.048911314738055,-0.0274294172836672
18499,chr5,271516,269858,2,HRAT5,6,0.176954870207341,0.0489221396697762,0.0877355844274283
9162,chr16,66603874,66613892,1,CMTM3,677,-0.436483867724014,0.0489332250331225,-0.0945596333630969
13917,chr2,161136908,161236221,1,TANK,968,0.0686420523633961,0.0489332250331225,0.0160925128522234
20227,chr6,41780349,41790141,1,PRICKLE4,572,-0.294009531281711,0.0489332250331225,-0.0963898877310687
9192,chr16,67277510,67289499,1,PLEKHG4,707,-0.538118043979853,0.0489754655302024,-0.0672290280082369
21906,chr7,140924764,140719327,2,BRAF,962,-0.158808381356366,0.0489754655302024,-0.0740904486142396
22672,chr8,100131268,99960936,2,RGS22,592,-0.261140782930004,0.0490039986951969,-0.0469845591403471
24795,chrX,147284728,147281943,2,MIR514A2,832,-0.711562274668973,0.0490717531242576,-0.0455572192821155
9698,chr17,7687550,7661779,2,TP53,212,0.0508560058519679,0.0491054120445039,0.0215969281566287
13814,chr2,131104847,131353709,1,PLEKHB2,865,-0.254272621305652,0.0491170435258848,-0.0603546841851921
20165,chr6,36243203,36308595,1,PNPLA1,510,-0.360351494848564,0.0491456895351844,-0.0467818931024516
2036,chr1,203186749,203178931,2,CHI3L1,2036,0.504003246550446,0.0491946403698056,0.0547555586842092
19231,chr5,140592123,140558268,2,APBB3,738,0.196699386655877,0.0492133927266239,0.0600441762172056
22525,chr8,72075617,72019917,2,TRPA1,445,0.00808713759651748,0.0492659335546051,0.00116301818073081
3368,chr10,126421879,126413869,2,LINC00601,916,-0.107205352664123,0.0493081469737583,-0.00576219576393534
5061,chr12,6568691,6556863,2,NOP2,76,0.173762792456887,0.0493124459397893,0.066066006063927
15498,chr21,43332039,43322417,2,LINC00322,254,-0.0246962469179457,0.0493553278076559,-0.00472017154281573
15054,chr20,50041504,50040716,2,TRERNA1,525,-0.0290358294632307,0.0493577131353963,-0.00994714640043798
3606,chr11,5884271,5885300,1,OR52E4,184,-0.836010270886115,0.0494296242719402,-0.0597753300741186
5157,chr12,10170542,10191801,1,TMEM52B,172,0.0588895217724769,0.0494296242719402,0.00472240245468804
19526,chr5,172959392,172954786,2,LOC100268168,1033,-0.240873333042777,0.0494952717531462,-0.0934954551686398
20359,chr6,53349179,53267398,2,ELOVL5,704,-0.19463413103982,0.0495181987985555,-0.0573657001999597
438,chr1,26863138,26864457,1,SFN,438,0.0694275084844003,0.0495269752961924,0.0358813191955181
23963,chr9,138216187,138252994,1,FAM157B,986,0.281963261030549,0.0495516249879126,0.00571807595638496
11674,chr19,11538717,11550323,1,CNN1,378,0.114864070449934,0.0495603725750971,0.0177928735907617
11745,chr19,13795460,13832230,1,ZSWIM4,449,0.167245181470699,0.049577682578305,0.0480177954818588
1092,chr1,95510116,95782342,1,LINC02607,1092,-0.574747786683961,0.0496793647180101,-0.125143090317437
23942,chr9,137251261,137253483,1,STPG3,965,0.209800341207971,0.0497010217909811,0.0328412691621653
20597,chr6,113873351,113868013,2,LINC01268,942,-0.612594475482616,0.0497438319564114,-0.0685727680262573
9824,chr17,17591708,17505563,2,PEMT,338,0.0728883252661923,0.0497695295832525,0.0261962088944715
23539,chr9,110668771,110801620,1,MUSK,562,-0.606601296421405,0.0497805359147316,-0.0901740216234408
7863,chr15,40382721,40394246,1,KNSTRN,195,0.0151936619056646,0.0497825209103853,0.00183266280916555
11431,chr19,3772221,3769089,2,RAX2,135,0.289972241603742,0.0497899414082231,0.0226431616212978
2823,chr10,67696169,65912518,2,CTNNA3,371,0.0215966077165438,0.0498108965296232,0.0249249891966883
20475,chr6,87152833,87264196,1,ZNF292,820,-0.23265427009939,0.049826622626507,-0.0629383404600856
4368,chr11,67452729,67451301,2,GPR152,946,-0.806168276951772,0.0498463273098217,-0.0475946447698575
6148,chr12,122703343,122701293,2,HCAR2,1163,0.150916121983653,0.0498774522263423,0.0240815578319639
21356,chr7,65755526,65755659,1,SNORA22,412,-0.322121165575012,0.0499394118983116,-0.170455952718134
7554,chr14,101026020,101026107,1,MIR758,736,0.606830740583116,0.0499409706721286,0.018903093595468
12808,chr19,55038264,55013705,2,GP6,1512,0.300467805388745,0.0499824068542732,0.0203656408359943
2631,chr10,27100498,26991914,2,ANKRD26,179,0.113499771363924,0.0500523624459707,0.0154206930893628
7544,chr14,100989130,100989201,1,SNORD114-28,726,0.368242335822105,0.0500523624459707,0.00865868193172172
8505,chr16,396725,410367,1,NME4,20,0.0825801295540299,0.0500798809840218,0.0280771592457758
24362,chrX,70290090,70420832,1,KIF4A,399,0.221268762138261,0.0501228014297257,0.0397798042689845
17263,chr3,161426427,161448242,1,LINC02067,1131,-0.533162081259771,0.0501700954975875,-0.0544779506293057
17617,chr4,5524569,5527801,1,LINC01587,83,0.217095826120042,0.0502043892736224,0.00839427129277592
21461,chr7,85421122,85489293,1,LINC00972,517,-0.337196140833145,0.0502205477768453,-0.0387444004294333
7267,chr14,72926332,72959703,1,DCAF4,449,-0.311246352699969,0.0502323069867284,-0.0935373994887885
24196,chrX,47658833,47660111,1,UXT-AS1,233,-0.305645950961648,0.0502678231250718,-0.153076690395899
6028,chr12,112382439,112160188,2,HECTD4,1043,0.149909809846182,0.0503231323408866,0.0606565431614797
7778,chr15,27161319,27157615,2,GABRG3-AS1,110,0.0492262382491228,0.0503231323408866,0.00158587191609524
5919,chr12,102958410,102836885,2,PAH,934,-0.577122987919417,0.0503751494154441,-0.0693018369187068
15516,chr21,44455284,44450986,2,LRRC3-DT,272,-0.321413680547051,0.0504685302248708,-0.123222190313352
19120,chr5,132656263,132661110,1,IL13,627,0.123761699294793,0.050470358749751,0.00946031541261362
3740,chr11,17207950,17086572,2,PIK3C2A,318,-0.215659199073247,0.0505380658220581,-0.0483745611038488
22976,chr8,145002811,145006046,1,ZNF252P-AS1,896,-0.480003765497263,0.0505570960418617,-0.118834632512535
20679,chr6,131711017,131708684,2,CTAGE9,1024,-0.544028546186094,0.0506218621826817,-0.0525704804609472
19803,chr6,25042170,24804282,2,RIPOR2,148,-0.24231839520564,0.0506706479493775,-0.0762071591764912
19737,chr6,10881941,10873223,2,GCM2,82,0.134887455777941,0.0506954221495051,0.0495506099780946
5117,chr12,8138137,8188537,1,ZNF705A,132,0.056400933668555,0.0507940180002459,0.00486561067267792
20648,chr6,125302078,125221928,2,HDDC2,993,0.127603898108481,0.0508956686660009,0.0434559875323673
4213,chr11,64206678,64223886,1,FERMT3,791,0.0974401618750214,0.0509316401494846,0.0138084683865538
7102,chr14,51651744,51649516,2,FRMD6-AS1,284,0.109289813692898,0.0509316401494846,0.0489383375677034
14227,chr2,210002565,210022259,1,RPE,1278,0.167263264355457,0.0509375338348298,0.0289052791613037
18858,chr5,75236878,75068275,2,ANKRD31,365,0.154307025382246,0.0509617562630853,0.0280021780872558
1270,chr1,116560111,116560024,2,MIR548AC,1270,0.138570616004606,0.05099712070633,0.0325571272956929
5086,chr12,6943816,6943878,1,RNU7-1,101,0.08352243217044,0.0510392291391829,0.0997160639135624
3787,chr11,20599400,20659285,1,SLC6A5,365,-0.30354517008874,0.0510485403905763,-0.0402995009076457
7405,chr14,92040896,91965991,2,TRIP11,587,0.190580028689562,0.0511016810916238,0.0351762124650083
5276,chr12,24997519,24993424,2,C12orf77,291,0.259330512025915,0.0511052044438752,0.0337796941765357
18501,chr5,443158,471937,1,EXOC3,8,0.143802517238712,0.0511102544691932,0.0219934599951712
13540,chr2,85889014,85839144,2,ST3GAL5,591,0.0783712023614025,0.0511251438026491,0.0127467427953246
19075,chr5,126179577,126193850,1,LINC02039,582,0.086833269856196,0.051164384398199,0.00588540397486816
11945,chr19,20661596,20553792,2,ZNF626,649,-0.313699567900445,0.0511661769695557,-0.0128127591887168
1133,chr1,103525483,103418079,2,LOC101928436,1133,-0.422229134900749,0.0512448549874304,-0.0851563680299585
12130,chr19,37271518,37265939,2,LOC284412,834,0.403007699426946,0.0512610048435674,0.0015814958222799
1875,chr1,178725147,178921841,1,RALGPS2,1875,0.08124555283942,0.0513185138760458,0.0281761650688241
14440,chr2,233760248,233773299,1,UGT1A1,1491,-0.315019815931546,0.0514023798836152,-0.0122003669207182
23245,chr9,42183659,42189882,1,SPATA31A6,268,0.091762357728083,0.0514534794202004,0.00205287534806105
5976,chr12,109053952,109052350,2,USP30-AS1,991,0.0612535151760123,0.0514897328525102,0.0123875643770765
10780,chr17,77089307,77089493,1,SCARNA16,1294,-0.609253203952498,0.0514897328525102,-0.174026362490798
13748,chr2,118014133,117915478,2,CCDC93,799,0.0691395180891005,0.0514897328525102,0.015500032821738
2771,chr10,49982190,50010499,1,AGAP6,319,0.0522486487528047,0.0515123694750632,0.00232602621329367
4704,chr11,111298546,111308735,1,COLCA2,1282,-0.0594182243931218,0.0515830861419587,-0.00575772804088007
4362,chr11,67403915,67410089,1,TBC1D10C,940,-0.526072820790158,0.0516203073168826,-0.14049793749292
12375,chr19,45160150,45149750,2,NKPD1,1079,-0.482672039753609,0.0516203073168826,-0.0646255162204588
15864,chr22,36388018,36281281,2,MYH9,293,-0.124516227500122,0.0516203073168826,-0.067997551941432
19400,chr5,151347590,151314978,2,SLC36A2,907,0.0642635641627193,0.0516203073168826,0.00794274686076257
20177,chr6,36875024,36854827,2,PPIL1,522,-0.348918483881573,0.0516203073168826,-0.0546144388836974
22427,chr8,54135210,54147901,1,MRPL15,347,-0.413889507290233,0.0516203073168826,-0.0692796183693052
13308,chr2,53859989,53852913,2,GPR75,359,-0.926647339959476,0.051634395844275,-0.0320814924136575
16195,chr3,10164865,10243743,1,IRAK2,63,-0.317460315140508,0.0516902341033678,-0.0947576239164479
1249,chr1,114511160,114392777,2,TRIM33,1249,-0.149532094176123,0.0517141845489616,-0.0421212415877748
530,chr1,32336379,32333832,2,MARCKSL1,530,-0.350778380104167,0.0517190857718012,-0.123350119657708
14640,chr20,5950652,5998977,1,MCM8,111,-0.454217879657422,0.0517201372613622,-0.0591477019532157
11806,chr19,15615218,15630638,1,CYP4F8,510,0.0281861095838999,0.0519169972328324,0.00328860817509896
8942,chr16,30023334,30027736,1,C16orf92,457,0.239835752223309,0.0519593936883417,0.0938546511989387
11231,chr18,63949301,63961834,1,HMSD,319,0.0651774114399801,0.0519819127892139,0.0020352316186918
4900,chr11,124898500,124883691,2,ROBO4,1478,-0.746093938233815,0.0520626837115725,-0.0595021411305534
7532,chr14,100973595,100973664,1,SNORD114-16,714,0.37783895111247,0.0521036598997474,0.00665196160729219
17741,chr4,34039893,33776347,2,LOC101928622,207,-0.529646857546382,0.0521533690776577,-0.0560351435654471
7608,chr14,102922656,102933596,1,AMN,790,0.1018162747161,0.0521821060900203,0.00976441773092201
7503,chr14,100884483,100884576,1,MIR432,685,0.365414508101274,0.0522068258459151,0.01354846789191
17063,chr3,131479233,131479097,2,SNORA58,931,-0.464564469569801,0.0522914226381338,-0.0518656444446323
22747,chr8,119325171,119325265,1,MIR548AZ,667,-0.559869477485547,0.0523355539911204,-0.080253260336636
9418,chr16,87317509,87318043,1,LOC101928659,933,-0.567529755983921,0.052350486247882,-0.172235903475629
5139,chr12,9642872,9657070,1,LOC374443,154,0.268225357819473,0.0524010337986063,0.0457113107342177
20861,chr6,159725585,159756319,1,WTAP,1206,-0.224061916229727,0.0524046825928449,-0.084332580300189
8763,chr16,14021077,14018880,2,LINC02186,278,0.120320227099797,0.0524774118694308,0.00787458285658323
4518,chr11,77637805,77514936,2,CLNS1A,1096,-0.247915514591306,0.0524800067338901,-0.0581322525319878
18565,chr5,9546200,9550609,1,SNHG18,72,0.114036337105333,0.0524859966942082,0.00892288592789159
15216,chr20,63696668,63698684,1,TNFRSF6B,687,0.227725461166217,0.0525137482948834,0.0320860958167382
13473,chr2,74421678,74425755,1,WDR54,524,-0.425735037389713,0.0525362533536615,-0.0963326467204683
7972,chr15,45587123,45615999,1,BLOC1S6,304,0.201139488106213,0.0525381178980578,0.0237731815272925
16645,chr3,52897562,52833121,2,TMEM110-MUSTN1,513,-0.332911222061795,0.0525381178980578,-0.0631146808738213
4056,chr11,58579172,58624639,1,ZFP91-CNTF,634,-0.192800632301456,0.0525473479445641,-0.0613039294168498
10554,chr17,61411751,61413280,1,C17orf82,1068,-0.362263884798023,0.0525658155868905,-0.124134320788566
7534,chr14,100975825,100975896,1,SNORD114-18,716,0.352019469132418,0.0526036916740355,0.00664752861889084
19431,chr5,156963255,156919282,2,TIMD4,938,-0.34402961596492,0.0526330275153896,-0.0356100828692537
17820,chr4,48805212,48861817,1,OCIAD1,286,0.122935955362536,0.0526980746573348,0.0181915770539798
17597,chr4,3293028,3439913,1,RGS12,63,-0.238678359047186,0.0527197124110601,-0.093411962723043
14897,chr20,37623119,37619298,2,LINC00489,368,0.0501172544913392,0.052735102009428,0.012348110566181
17664,chr4,9325165,9364721,1,USP17L25,130,-0.550714813883092,0.052735102009428,-0.0101101490813489
2628,chr10,26697659,26746798,1,PDSS1,176,0.0126082478532434,0.0527444791774816,0.00211025529248143
20525,chr6,99521728,99432379,2,USP45,870,-0.18761594636281,0.0527567047778889,-0.065744464945509
15490,chr21,42615058,42599280,2,LINC01671,246,0.0891312063539514,0.0528359184991147,0.0126762560648985
9844,chr17,18363563,18327860,2,SHMT1,358,0.0677565193549692,0.0528733861608473,0.0115881994041223
22347,chr8,37940129,37934281,2,GOT1L1,267,0.0852787513178883,0.0529084324474968,0.0116982407705477
11412,chr19,3155175,3141576,2,LOC100996351,116,0.344686023213993,0.0529182185568187,0.0336344536756382
7224,chr14,67412200,67386983,2,PLEK2,406,0.163184503940785,0.0529312611930885,0.0165904280144548
5154,chr12,10111627,10069554,2,CLEC1A,169,0.0793354051629633,0.0530186738033203,0.00458812103826728
8912,chr16,28958583,28958661,1,MIR4517,427,0.634911472390392,0.0530302903272267,0.0453282217868924
17666,chr4,9556316,9556168,2,MIR548I2,132,-0.468924024684454,0.0530979687807063,-0.10919622513498
2119,chr1,209325456,209328532,1,LINC01696,2119,-0.526568051310994,0.0531729409506326,-0.0921320673165614
23150,chr9,34523041,34521040,2,ENHO,173,-0.42850746036364,0.0531852617630169,-0.165460301180811
23954,chr9,137578935,137554904,2,DPH7,977,0.119778874623198,0.0532378735707489,0.0226673588238931
9521,chr17,1830634,1779485,2,SMYD4,35,0.0850659521078183,0.0532439573928976,0.015226866213758
8948,chr16,30096915,30092314,2,YPEL3,463,0.142097485465054,0.0532764681975077,0.0765067448184074
3493,chr11,1828307,1837521,1,SYT8,71,-0.454331889645637,0.0532984639267464,-0.0545683163634594
6026,chr12,112037715,112037599,2,MIR3657,1041,0.142670658580103,0.0533229172354774,0.0508171670219425
18727,chr5,54455601,54456384,1,HSPB3,234,0.110444032893602,0.0533383370952061,0.0236609903541384
22073,chr7,158532813,158532718,2,MIR595,1129,-0.442364813693239,0.0533383370952061,-0.142493369712238
10414,chr17,49210227,49223225,1,ABI3,928,0.0799503729535292,0.053364826079018,0.0054647197545962
4289,chr11,65595996,65592855,2,KCNK7,867,-0.870952088675765,0.0534008608123167,-0.082894271220369
6897,chr14,22829879,22835037,1,MRPL52,79,0.0683501215068455,0.0535415487152854,0.0103062091666933
24281,chrX,53082367,53088540,1,TSPYL2,318,0.179111298464284,0.0535970627473936,0.0715596073700873
14910,chr20,38427442,38427309,2,SNORA71A,381,0.118194853853973,0.0536416810904859,0.0263589801325881
24091,chrX,24465221,24539837,1,PDK3,128,0.0340446018943375,0.0536416810904859,0.00916084323906236
17828,chr4,52659406,52661668,1,USP46-AS1,294,0.160541482473856,0.0536454467574418,0.0467071931515717
21071,chr7,18027863,18026774,2,PRPS1L1,127,-0.574047346112143,0.0536804485482943,-0.0872135853451936
13204,chr2,37084451,37099244,1,GPATCH11,255,-0.337314315126459,0.0536896343021207,-0.0555947541179017
15022,chr20,46550574,46540946,2,OCSTAMP,493,0.141797791403003,0.0537204710038093,0.00786786022611496
19763,chr6,16129125,16148248,1,MYLIP,108,-0.239935863973119,0.0537204710038093,-0.0914162328033402
17635,chr4,7046231,7030554,2,LOC100129931,101,-0.340529870179149,0.0537565481543801,-0.0860528936906388
8504,chr16,387113,370773,2,TMEM8A,19,0.172001356740553,0.0538187916570712,0.0484824517526023
14820,chr20,33235995,33243311,1,BPIFA1,291,-0.0103708071106992,0.0538187916570712,-0.000687337808233976
6977,chr14,24576260,24573522,2,CTSG,159,-0.296304406205214,0.053892313920148,-0.0313392450124539
24710,chrX,134990938,134992473,1,SMIM10,747,-0.410436991910859,0.0539196963969799,-0.169513098848901
10421,chr17,49461749,49457861,2,LINC02075,935,0.24649917768675,0.0539262191177604,0.0358260825573337
5525,chr12,53464468,53465057,1,PCBP2-OT1,540,0.0239236936045458,0.053957629100219,0.00589440994158336
1069,chr1,93346025,93262186,2,CCDC18-AS1,1069,0.16229451264916,0.0539685958946982,0.045066041662338
4325,chr11,66336840,66330242,2,RIN1,903,-0.595722740562047,0.0539831412003369,-0.0803238200253472
14799,chr20,32052188,32101856,1,HCK,270,0.0794086124258071,0.0540021179782979,0.0117975575200576
19891,chr6,28252224,28244623,2,ZKSCAN4,236,-0.508900416099861,0.0540712113420025,-0.0500682796729052
11759,chr19,14031748,14053216,1,IL27RA,463,0.244695482867618,0.0540880549707684,0.031039717242862
24511,chrX,103330196,103332326,1,TCEAL7,548,-0.504419232492826,0.0541229404235044,-0.054931726477631
2732,chr10,45972449,46003734,1,TIMM23,280,0.028171360746276,0.0541538925854038,0.00458809485769629
7050,chr14,39432500,39397669,2,FBXO33,232,-0.217297017301482,0.0541538925854038,-0.074061687479964
15981,chr22,41447023,41433492,2,TOB2,410,-0.203375173560852,0.054172409648926,-0.144548362768694
3508,chr11,2140501,2148666,1,IGF2-AS,86,0.047840323550506,0.0542660561510807,0.0083413726370177
15046,chr20,49280683,49280772,1,SNORD12,517,0.101596173841771,0.0542660561510807,0.106083861839777
8027,chr15,55197067,55180806,2,RSL24D1,359,0.0150948950351188,0.0542794500056332,0.00245164568477216
18351,chr4,155854738,155920406,1,TDO2,817,-0.563041031695076,0.0544054537802134,-0.0412555237285389
