seqnames,start,end,strand,name,idx,Log2FC,Mean,FDR,Pval,MeanDiff,AUC,MeanBGD
chr2,39664982,39717963,1,TMEM178A,283,-1.11218502147314,0.176017589046176,0.00722678287922515,0.000291426155663007,-0.214675162184685,0.393736534318252,0.39069275123086
chr2,41954266,41935368,2,C2orf91,289,-0.716344907340216,0.332315922575152,0.0299680749380235,0.00279956280830608,-0.219324316337235,0.392428439519852,0.551640238912387
chr2,42048020,42058528,1,PKDCC,290,-0.777116462766532,0.867298488643402,0.00328459058500158,8.16022545434857e-05,-0.625253423565811,0.35037703908895,1.49255191220921
chr2,42169350,42332548,1,EML4,292,-0.642108077085168,0.678263197543352,0.023678807635992,0.00190493771408949,-0.385157296823883,0.385964912280702,1.06342049436723
chr2,42388507,42333546,2,COX7A2L,293,-0.726233428587669,0.5174912006702,0.00172968788415079,2.88818759937637e-05,-0.344341536003372,0.350338565712527,0.861832736673572
chr2,42494097,42442017,2,KCNG3,294,-1.03508001904356,0.322131573559716,0.000388914906378818,2.80565993902203e-06,-0.34719299049304,0.337103724222838,0.669324564052755
chr2,42494569,42756947,1,MTA3,295,-0.644145792399639,0.759359762119916,0.0156519185252285,0.00101671050425873,-0.432315026898762,0.378116343490305,1.19167478901868
chr2,43596046,43230836,2,THADA,301,-0.664101621382682,0.981903655213218,0.00606256030755598,0.000216713066031628,-0.579130355562031,0.359879963065559,1.56103401077525
chr2,43637273,43767987,1,PLEKHH2,302,-0.975245960139634,0.278192986428857,0.00865705176632723,0.000389390815929267,-0.277201319826084,0.378270236995999,0.555394306254942
chr2,43676322,43675151,2,C1GALT1C1L,303,-1.88529164087143,0.0807192362688287,0.0311732712237269,0.00296286436552107,-0.241113897930251,0.42940135426285,0.32183313419908
chr2,43996005,43886508,2,LRPPRC,307,-0.84445066395115,0.397342052523075,0.0395699030414479,0.00436152071101422,-0.323096532014935,0.397776238842721,0.720438584538011
chr2,44275458,44321494,1,SLC3A1,309,-0.673008871543907,0.079508864259894,0.0460016235722539,0.0054700803907349,-0.0524736411864161,0.441212680824869,0.13198250544631
chr2,44361950,44772592,1,CAMKMT,311,-0.782771002992984,0.835262905409251,0.000794882922948946,8.34471906833775e-06,-0.60806983752971,0.33110187750077,1.44333274293896
chr2,45323295,45164870,2,LINC01121,315,-0.639037592042823,0.584921153809763,0.00727964602954624,0.000297098303953679,-0.330859194603157,0.365958756540474,0.91578034841292
chr2,45612165,45388680,2,SRBD1,316,-0.867696368313873,0.725307044697574,0.00221016889485271,4.27271850062714e-05,-0.605429356976275,0.34533702677747,1.33073640167385
chr2,46429190,46484424,1,LINC02583,319,-0.72561301837059,0.190219300210901,0.0453962308369075,0.00537233501028492,-0.130061289358293,0.415435518621114,0.320280589569194
chr2,46479565,46484425,1,TMEM247,320,-1.91723491637824,0.102307069523052,0.00387396395408756,0.00010849108747161,-0.308464674912621,0.409202831640505,0.410771744435673
chr2,46542557,46490750,2,ATP6V1E2,321,-0.854066311834721,0.501333792663101,0.0176775004616091,0.00123371386053704,-0.411955533293107,0.386811326562019,0.913289325956207
chr2,46541806,46583121,1,RHOQ,322,-1.23228700114605,0.312737202883253,0.000593142800636213,5.48093371747818e-06,-0.433841616845794,0.346298861188058,0.746578819729047
chr2,46698952,46763129,1,SOCS5,326,-0.648809596498454,0.546623055898882,0.007955625343702,0.000345644417947983,-0.315394355557331,0.367266851338873,0.862017411456213
chr2,47345074,47192405,2,EPCAM-DT,333,-0.952312734019108,0.780526792976903,0.00106494304787965,1.32285965014074e-05,-0.737972252042798,0.337411511234226,1.5184990450197
chr2,47345158,47387601,1,EPCAM,335,-1.30173603177187,0.178579174637262,0.0268736335146707,0.00234820271774459,-0.274516869990208,0.409664512157587,0.45309604462747
chr2,47570939,47516581,2,KCNK12,338,-0.844343284636602,0.163447263356633,0.0248124911369231,0.00205888881024774,-0.136991287299365,0.415127731609726,0.300438550655998
chr2,47527537,47535199,1,HCG2040054,339,-0.632106977333771,0.221061250879794,0.0371403278869911,0.00390700452940603,-0.126368437435834,0.410510926438904,0.347429688315627
chr2,48529925,48776517,1,STON1-GTF2A1L,344,-1.29457644789847,0.402552665218194,0.000143394135001124,4.99793126777039e-07,-0.597675068233656,0.319790704832256,1.00022773345185
chr2,48617798,48733148,1,GTF2A1L,346,-1.46592433343546,0.205692895454405,0.000147482829248829,5.43712970504058e-07,-0.377973668020001,0.336949830717144,0.583666563474405
chr2,48755730,48632291,2,LHCGR,347,-1.54267655393566,0.197122684770745,5.97769084461232e-06,2.66493472038322e-09,-0.393947430348202,0.298784241305017,0.591070115118947
chr2,51032601,52407917,1,LOC730100,351,-0.604606227549912,0.691885758747184,0.0179224471375736,0.00125952514130471,-0.364736938131619,0.381386580486303,1.0566226968788
chr2,52373118,52390012,1,LINC01867,352,-2.17299798272786,0.0118157668272648,0.0311732712237269,0.00296119236434665,-0.0722544842915468,0.446714373653432,0.0840702511188116
chr2,53970838,54305300,1,ACYP2,361,-0.915566585057418,0.710184776301602,0.000223681745597608,1.12411998273905e-06,-0.63721832469174,0.317790089258233,1.34740310099334
chr2,54456285,54671445,1,SPTBN1,364,-0.861012353625374,0.889017708932751,0.000310143895069954,1.88544963364242e-06,-0.732876804153388,0.319482917820868,1.62189451308614
chr2,54723665,54972018,1,EML6,365,-0.765125222023409,0.766561583755542,0.00234392347578293,4.67603320569451e-05,-0.542359365267587,0.347106802092952,1.30892094902313
chr2,55693910,55634265,2,PNPT1,373,-0.733984027327175,0.26495631656969,0.0205332445925641,0.00154203218894469,-0.181543630376551,0.392582333025546,0.446499946946241
chr2,56000795,56000714,2,MIR216B,378,-0.663445343872498,0.267894607253003,0.00947250399737842,0.000455207088794833,-0.161534683805232,0.397814712219144,0.429429291058236
chr2,58241372,58159243,2,FANCL,382,-0.709171793254138,0.294649120135922,0.00645755098192755,0.000245096181318017,-0.192631502552855,0.375230840258541,0.487280622688776
chr2,58427799,59063766,1,LINC01122,383,-0.949108280484818,1.35751813952231,0.000819490445112399,8.97196630041496e-06,-1.27157740725474,0.330332409972299,2.62909554677705
chr2,60391375,60359216,2,MIR4432HG,385,-0.965016781372099,0.153622852892541,0.00727964602954624,0.000296288479080612,-0.154613836125757,0.38835026161896,0.308236689018297
chr2,60881521,60931610,1,REL,390,-0.899154809260865,0.391544146163742,0.0174075697699432,0.00120923136036649,-0.346262630901542,0.3905432440751,0.737806777065284
chr2,61065871,61138034,1,KIAA1841,393,-1.1878571993291,0.215175616212192,0.0287470554337207,0.00261093261031726,-0.286236596106663,0.405740227762388,0.501412212318855
chr2,62205826,62205917,1,MIR5192,403,-0.816114614315381,0.387929761213224,0.0353766213418582,0.00360877668466633,-0.301754273769099,0.408433364112034,0.689684034982322
chr2,62511894,62500221,2,TMEM17,404,-0.732216816636554,0.408325092975058,0.0406273476432006,0.00454451971691796,-0.275780248164357,0.400123114804555,0.684105341139415
chr2,64524305,64593005,1,AFTPH,417,-0.621564921274053,0.506017549674274,0.0250112255487262,0.0020894233638389,-0.277236356216662,0.390081563558018,0.783253905890936
chr2,65432637,65310851,2,SPRED2,426,-0.69202522413637,0.877597052094532,0.00685086815178937,0.000268492725248452,-0.5456042507059,0.363150200061557,1.42320130280043
chr2,66383306,66392450,1,LINC01873,428,-0.800030361555684,0.369605161895709,0.0376863394507283,0.0040070572206331,-0.280429553408151,0.411203447214528,0.65003471530386
chr2,66441836,66439088,2,MEIS1-AS2,431,-0.963506721384048,0.460947389407214,0.0118769417827561,0.00067148957554287,-0.446254049273506,0.38057863958141,0.90720143868072
chr2,67397319,67410545,1,ETAA1,439,-0.776453152925296,0.41129808370822,0.0121040043005889,0.000690848829073265,-0.299474009509054,0.380309325946445,0.710772093217274
chr2,67825562,67796054,2,LINC01812,440,-0.829750589286039,0.250500096635349,0.0274833411513728,0.00242932508110335,-0.201552386397231,0.392351492767005,0.45205248303258
chr2,69013178,69249327,1,ANTXR1,454,-0.694098085480163,0.555798491334802,0.0107980374911927,0.000562371956390317,-0.348832643904589,0.374807633117882,0.904631135239391
chr2,69674349,69457997,2,AAK1,458,-0.621039691582439,0.59500896673555,0.00228797090066586,4.53439965317989e-05,-0.324823944926335,0.350415512465374,0.919832911661885
chr2,70102909,69962263,2,PCBP1-AS1,465,-0.747529734183201,0.462464682159452,0.0450806746868569,0.00529845005235815,-0.31992990205571,0.402546937519237,0.782394584215162
chr2,70468495,70467385,2,TGFA-IT1,475,-0.866501492719888,0.376623178028584,0.013090985830512,0.000777797893634211,-0.317271212995946,0.388581101877501,0.69389439102453
chr2,70768225,70607618,2,ADD2,476,-0.70478270055117,0.526192937262195,0.00889852606462658,0.000407977647875909,-0.336973915106238,0.368882733148661,0.863166852368433
chr2,73156721,73073382,2,RAB11FIP5,497,-1.04531438790308,0.460491558480404,0.000560504183315503,5.04303836816251e-06,-0.499210030720036,0.335218528778086,0.95970158920044
chr2,73642393,73640832,2,NAT8,506,-0.959145634633783,0.280122958019378,0.00307414715799875,7.40886955986657e-05,-0.272762483510548,0.374769159741459,0.552885441529926
chr2,74465410,74461057,2,MOGS,529,-0.973862770437193,0.399210834756045,0.00595765083339985,0.00021078986696758,-0.393333064963732,0.394121268082487,0.792543899719777
chr2,75199700,75046463,2,TACR1,547,-0.667626696388857,0.490868489755914,0.00635804805350424,0.00023784057523646,-0.294017265459503,0.366189596799015,0.784885755215417
chr2,75090812,75090914,1,MIR5000,548,-0.818838710504326,0.330078998872823,0.00747905049539418,0.000311243273070638,-0.258877199726827,0.389312096029548,0.588956198599649
chr2,79185231,80648861,1,CTNNA2,561,-0.870788775241553,1.52201772517832,8.52423607467804e-06,5.52759087277493e-09,-1.26850786800983,0.278200984918436,2.79052559318815
chr2,79866583,79866495,2,MIR8080,564,-1.11649097472322,0.366377260790337,0.00035523062958972,2.36110169622737e-06,-0.438245413526236,0.341412742382271,0.804622674316573
chr2,80304749,80288351,2,LRRTM1,565,-0.833655703051344,0.150070187196064,0.0467560371575987,0.00561853165973414,-0.12424560864977,0.417282240689443,0.274315795845835
chr2,84460045,84423523,2,SUCLG1,567,-0.753037898807051,0.398543889780499,0.0117742410942656,0.00065852527802896,-0.279148981205068,0.380116959064327,0.677692870985567
chr2,84516455,84819589,1,DNAH6,568,-0.720704994813422,0.584982637852206,0.00121358243383811,1.66736015672821e-05,-0.384745331129523,0.341258848876577,0.969727968981729
chr2,84905625,84906675,1,TMSB10,570,-0.652226402575721,1.15307915828081,0.0446660324091418,0.0052241534184693,-0.664104373932507,0.397276084949215,1.81718353221332
chr2,84971093,85059472,1,KCMF1,571,-0.640674259592655,0.842754464201373,0.00373344279757,0.000101075617604635,-0.476052329449407,0.351762080640197,1.31880679365078
chr2,85584408,85593412,1,VAMP5,581,-1.44869143569006,0.104543755990486,0.0129404502694937,0.000763609288821547,-0.195991214089119,0.427593105570945,0.300534970079604
chr2,85602856,85649282,1,USP39,583,-0.998249782022987,0.646491441160999,0.00297198950085561,6.97406955092566e-05,-0.653674458121018,0.355647891658972,1.30016589928202
chr2,85612066,85606654,2,C2orf68,585,-0.813716555289601,0.867789841551665,0.00865705176632723,0.000389802403841678,-0.664200436271365,0.376346568174823,1.53199027782303
chr2,85751344,85788066,1,ATOH8,588,-0.946486742735808,0.684666713444668,0.00306040532617828,7.3055797078666e-05,-0.642938195122831,0.352570021545091,1.3276049085675
chr2,85783677,85783600,2,MIR6071,589,-1.655055397169,0.215465022107539,0.0103923976931637,0.000522694558531901,-0.481964328131344,0.407586949830717,0.697429350238884
chr2,85815130,85825391,1,LOC284950,590,-0.711068336823426,0.26430717908355,0.012374061196877,0.000716144905128492,-0.173955735057992,0.391658971991382,0.438262914141542
chr2,85889280,85890980,1,ST3GAL5-AS1,592,-0.766407810051249,0.746833337615984,0.00910687487276381,0.000423778751732704,-0.529701270107404,0.377116035703293,1.27653460772339
chr2,86563479,86503431,2,CHMP3,601,-0.898059743952417,0.203771941784661,0.0153941272774304,0.000992002203579246,-0.183543966942681,0.401084949215143,0.387315908727342
chr2,86808396,86784610,2,CD8A,605,-1.22712350123657,0.305192988871665,0.00205803952652227,3.74038007967834e-05,-0.421026225810642,0.37215297014466,0.726219214682307
chr2,88627576,88556741,2,EIF2AK3,616,-0.702854612665524,0.851017848934652,0.0176750475555521,0.00123282632905509,-0.539709241899483,0.378847337642352,1.39072709083414
chr2,88691644,88750935,1,RPIA,617,-0.800576844441466,0.447894890068286,0.00359003930387406,9.41377737540131e-05,-0.338754270782359,0.358725761772853,0.786649160850646
chr2,95025677,95053996,1,MAL,620,-1.17189797854279,0.108070156993339,0.0209368453351846,0.00158761601775676,-0.146412379664753,0.403047091412742,0.254482536658093
chr2,96335787,96373845,1,NCAPH,640,-1.18173593076741,0.133052532990049,0.00235314739397801,4.73811238267173e-05,-0.179903722516716,0.37850107725454,0.312956255506765
chr2,96508109,96497643,2,NEURL3,641,-1.01913674283664,0.0943596590501778,0.0124500836486337,0.000723067596194055,-0.10588580956742,0.406894429055094,0.200245468617598
chr2,100417656,100391860,2,CHST10,682,-0.837145714148018,0.136394763903687,0.00170482533352468,2.81212576292675e-05,-0.114175366321434,0.382887042166821,0.25057013022512
chr2,101696850,101894689,1,MAP4K4,695,-0.866680141576358,0.369412621524034,0.00277418445436054,6.27936571369743e-05,-0.31142061017913,0.357340720221607,0.680833231703165
chr2,102736854,102715840,2,MFSD9,706,-0.908071802329487,0.0870700688171243,0.0471951047736403,0.00570153424132523,-0.0840089415229655,0.444598337950138,0.17107901034009
chr2,104433267,104520832,1,LINC01102,708,-0.927422545025178,0.14230704317152,0.00437510730955067,0.00013440590664827,-0.136254371930722,0.379886118805786,0.278561415102242
chr2,105102944,105097052,2,UTAT33,716,-1.15019573564777,0.128780637144226,0.0157686718473491,0.0010290559788664,-0.167737108200879,0.408895044629117,0.296517745345104
chr2,105241743,105243049,1,GPR45,717,-1.48817614318924,0.237543837557396,0.00159070155394812,2.50891342384534e-05,-0.44468395215304,0.373422591566636,0.682227789710436
chr2,105330034,105264391,2,TGFBRAP1,718,-1.39132003439169,0.118263218841763,0.00218439371235099,4.17862459361946e-05,-0.206201658012662,0.378347183748846,0.324464876854425
chr2,106887108,106801600,2,ST6GAL2,725,-1.078856592354,0.0982631075783442,0.00329711719005782,8.23294194864049e-05,-0.119061629717611,0.389081255771006,0.217324737295955
chr2,112482154,112541739,1,TTL,766,-1.11411456259728,0.173570181422607,0.0115566710655459,0.000638216123367001,-0.212359483318306,0.396275777162204,0.385929664740913
chr2,112645690,112641832,2,FLJ42351,770,-0.684976406207286,0.458263565032438,0.00252246247271654,5.2138115469135e-05,-0.283806116306768,0.368844259772238,0.742069681339206
chr2,112764677,112736607,2,CKAP2L,771,-0.802759871857414,0.174070190497974,0.0337714586925532,0.00334648684863794,-0.136114080493813,0.409010464758387,0.310184270991787
chr2,113843356,113831049,2,ACTR3-AS1,792,-0.823691428423247,0.248394720517983,0.00633106533741322,0.000235548268612521,-0.198000043031301,0.378077870113881,0.446394763549284
chr2,113889960,113962596,1,ACTR3,793,-0.995342121818136,0.331421058649071,0.00263288534646127,5.75150037181901e-05,-0.337999839921967,0.359418282548476,0.669420898571038
chr2,113979569,114007302,1,LINC01191,794,-1.14503836132245,0.0666227873906006,0.0235299999271437,0.00188629082661466,-0.0913422161144735,0.422668513388735,0.157965003505074
chr2,118014133,117915478,2,CCDC93,799,-0.617902830543777,0.312412390734063,0.0111222546762671,0.000598169407287284,-0.171718862020148,0.383925823330255,0.484131252754211
chr2,118942166,118994660,1,MARCO,802,-0.843073285075177,0.119403579017295,0.0147236833784578,0.000931493464933639,-0.101754363165955,0.391428131732841,0.22115794218325
chr2,119158889,119156243,2,C1QL2,803,-1.32466086107752,0.18093853576296,0.00614718630985474,0.0002233977830545,-0.285464928040517,0.388504155124654,0.466403463803477
chr2,119223831,119265652,1,STEAP3,804,-1.58483723244538,0.192508668503773,1.28604598405943e-05,1.30303759428896e-08,-0.402508767741013,0.312865497076023,0.595017436244785
chr2,119249071,119244422,2,STEAP3-AS1,805,-1.1023844123538,0.16077182434401,0.0118084903634465,0.000664887545518371,-0.194482385564908,0.410126192674669,0.355254209908918
chr2,119759631,119983818,1,PTPN4,812,-0.618259484318142,0.578430062891195,0.00987361573651618,0.000484997255112978,-0.314166079393719,0.370883348722684,0.892596142284915
chr2,120346143,120351808,1,INHBB,816,-0.741571666648758,0.346675546408789,0.00205803952652227,3.7450747645639e-05,-0.238859393734179,0.362380732533087,0.585534940142968
chr2,120466218,120464335,2,LINC01101,817,-0.762583491248226,0.421508905605737,0.0166788026564852,0.00113124966417834,-0.299701764436207,0.387657740843336,0.721210670041944
chr2,124025287,124915287,1,CNTNAP5,825,-0.840311229063856,0.386245839116424,0.00434631564617102,0.000132816811105331,-0.312236402139623,0.364342874730686,0.698482241256047
chr2,127107355,127048027,2,BIN1,827,-0.651451228863107,0.478877317979878,0.0104746827735069,0.00052853124961563,-0.278324559843571,0.373999692212989,0.757201877823449
chr2,127220078,127184120,2,CYP27C1,828,-0.78262392077535,0.319851021388834,0.00223269148546957,4.35095219256026e-05,-0.236692905138394,0.358571868267159,0.556543926527228
chr2,127294176,127257290,2,ERCC3,829,-0.93357966736573,0.206841951608614,0.000819490445112399,9.00712948357341e-06,-0.196210638592421,0.360341643582641,0.403052590201035
chr2,127388465,127298730,2,MAP3K2,830,-1.36507691144989,0.3719124056517,3.42905799877251e-06,9.81853822463915e-10,-0.59992066472305,0.27746999076639,0.97183307037475
chr2,127418427,127429246,1,PROC,831,-1.13155206895591,0.336052627280895,0.000903082183519788,1.03699801045304e-05,-0.410666454082843,0.354339796860572,0.746719081363739
chr2,127526886,127436207,2,IWS1,833,-1.2104229860612,0.376482524966378,0.000106911602948121,3.07640585609005e-07,-0.506245438478968,0.318674976915974,0.882727963445346
chr2,127535802,127637729,1,MYO7B,834,-0.839534116001888,0.200394984592374,0.00812780428759076,0.000355334824998856,-0.165131460144218,0.392120652508464,0.365526444736592
chr2,127701508,127705242,1,SFT2D3,837,-0.715963756022253,0.442341923662458,0.00499968015823344,0.000163248947782321,-0.289876801060162,0.384272083718067,0.73221872472262
chr2,127811187,127701022,2,WDR33,838,-0.675917219397577,0.445403455341675,0.0187460371222793,0.00135083302275321,-0.271420733245318,0.385080024622961,0.716824188586994
chr2,129273848,129242173,2,LINC01854,844,-1.01970865681776,0.106657856778388,0.00503040766952448,0.000164934741211206,-0.118605199484738,0.388811942136042,0.225263056263126
chr2,129923177,129946703,1,LINC01856,845,-1.03203004053495,0.126026346655597,0.000396568313248281,3.00930683102893e-06,-0.14085067066434,0.356648199445983,0.266877017319937
chr2,130342225,130347810,1,IMP4,852,-0.773004694404399,0.639631826005367,0.00235021675352806,4.70550212487959e-05,-0.459604819549063,0.361957525392428,1.09923664555443
chr2,130342349,130338241,2,CCDC115,853,-0.972224800475052,0.532702046297234,0.00614718630985474,0.000223366850574024,-0.520824152053891,0.383887349953832,1.05352619835113
chr2,130356007,130375409,1,PTPN18,854,-0.958512885965175,0.230280799520869,0.0159231286588724,0.00104867812558433,-0.225499807951613,0.396429670667898,0.455780607472481
chr2,131402901,131409049,1,LINC01120,867,-1.74956320835158,0.107359596931904,0.00106494304787965,1.3155940668636e-05,-0.274368565374923,0.369113573407202,0.381728162306827
chr2,131527675,131533666,1,CCDC74A,871,-0.731834797862058,0.279815779795133,0.0425478626817634,0.00486496650224273,-0.190684290411081,0.417397660818713,0.470500070206214
chr2,131637025,131649615,1,LINC01087,872,-1.3597524922493,0.122386028859162,8.52423607467804e-06,4.72132357381703e-09,-0.205447330287157,0.30867189904586,0.327833359146319
chr2,131801661,131794961,2,C2orf27B,873,-1.14855524066067,0.226017580793873,0.0061574687245718,0.000224847180061571,-0.285719521173799,0.389812249923053,0.511737101967671
chr2,132257969,132147591,2,ANKRD30BL,874,-1.01456995292571,0.0776491278870263,0.0345773975273214,0.00346306464542722,-0.0881754553122177,0.421437365343182,0.165824583199244
chr2,132416574,132646559,1,GPR39,876,-1.10436183235222,0.231693115578332,0.000207573621512284,9.60592534951992e-07,-0.276543823046707,0.331409664512158,0.508236938625039
chr2,133568463,132671799,2,NCKAP5,878,-0.830959185758281,1.22368462989565,6.30710489459551e-05,1.35477247067181e-07,-0.95992055882326,0.299168975069252,2.18360518871892
chr2,133264968,133284762,1,NCKAP5-AS2,879,-0.728039256187225,0.242938597565861,0.00178543813803536,3.02469458417273e-05,-0.165219365116732,0.366997537703909,0.408157962682593
chr2,134120182,134454621,1,MGAT5,880,-0.60673884647514,0.816921421287908,0.00418080791742292,0.000123692541935589,-0.431683266226954,0.35672514619883,1.24860468751486
chr2,134127125,134127192,1,MIR3679,881,-1.16323037163996,0.496482782012808,0.00989851537989004,0.000487862706779765,-0.626305337742407,0.383194829178209,1.12278811975522
chr2,134719000,134455759,2,TMEM163,882,-0.757876285819553,0.472833511738771,0.00873076746041941,0.000394183146263566,-0.332789149039437,0.370960295475531,0.805622660778208
chr2,134838547,134902034,1,ACMSD,884,-1.65505617997839,0.0390351050037167,0.0422922570868423,0.00482845457621929,-0.102754267489982,0.44352108341028,0.141789372493699
chr2,134857820,134857873,1,MIR5590,885,-1.42184343160389,0.0640350372895433,0.0471951047736403,0.00570189703048641,-0.122263023141638,0.447983995075408,0.186298060431181
chr2,135047468,134964491,2,MAP3K19,887,-0.837478408038785,0.178131668586874,0.00508911020231905,0.000170358353920667,-0.147078957808293,0.39042782394583,0.325210626395167
chr2,135052265,135176394,1,RAB3GAP1,888,-1.33114515260357,0.129429990677123,0.00296184582466877,6.93826248949724e-05,-0.209517300261561,0.383310249307479,0.338947290938684
chr2,135986100,135906677,2,DARS,896,-0.764000398468683,0.245631624950909,0.00910687487276381,0.000424081998411511,-0.17762277143425,0.38911972914743,0.423254396385158
chr2,135985176,136022593,1,DARS-AS1,897,-0.993714805418845,0.206140242887262,0.0101274638734773,0.000503623173087324,-0.213043688096525,0.392659279778393,0.419183930983787
chr2,136765545,137677717,1,THSD7B,899,-0.793835687450508,0.69186843771776,0.00750311743414387,0.000313516822347505,-0.514044187052303,0.365112342259157,1.20591262477006
chr2,137964020,138016364,1,HNMT,900,-1.09694110107503,0.120464933766127,0.00407139306197876,0.000118475327004164,-0.147201672604944,0.377808556478917,0.26766660637107
chr2,142131701,140231423,2,LRP1B,903,-0.76455516213683,1.97786001345448,7.7044121897221e-05,1.81103958419341e-07,-1.38834998274781,0.30024622960911,3.36620999620228
chr2,143091362,143768352,1,ARHGAP15,905,-1.13943725343272,0.624728275294545,0.000122318048032187,4.02795152603151e-07,-0.762069557967812,0.311634349030471,1.38679783326236
chr2,144332568,143938068,2,GTDC1,907,-0.674778141338909,0.498096577827995,0.0099534980804853,0.000491744920163394,-0.302271676139308,0.372345337026777,0.800368253967302
chr2,144524583,144384081,2,ZEB2,908,-0.886911443143618,0.627605528100358,0.00172968788415079,2.87652211139937e-05,-0.540420037298531,0.34402893197907,1.16802556539889
chr2,144518097,144521477,1,ZEB2-AS1,909,-0.926769884267593,0.694176202509355,0.000831507287563967,9.30112715277843e-06,-0.633366782388503,0.350107725453986,1.32754298489786
chr2,144566435,144579434,1,LINC01412,910,-1.0999474797001,0.14671054848986,0.000262046434431691,1.49746888444794e-06,-0.177789377230403,0.347953216374269,0.324499925720263
chr2,144667967,145182541,1,TEX41,911,-1.01268384763067,0.545517571328391,0.000229719875806119,1.18273587759021e-06,-0.564078846136743,0.319405971068021,1.10959641746513
chr2,148875250,149026759,1,KIF5C,916,-0.748623667351891,0.380412488327232,0.0023598120211787,4.78198107558301e-05,-0.26471902378244,0.353416435826408,0.645131512109672
chr2,149038107,149215262,1,LYPD6B,917,-0.937524774055434,0.398561163719612,0.000394045397159039,2.86311633352701e-06,-0.372807316393938,0.329332102185288,0.77136848011355
chr2,149587816,149569634,2,MMADHC,919,-1.25568822327332,0.181771958031972,0.000266393339747098,1.53989066188679e-06,-0.264438769309552,0.351723607263773,0.446210727341524
chr2,149587196,149848233,1,LOC101929231,920,-1.4732520426919,0.346886001122193,3.69125013863414e-07,2.99201599954133e-11,-0.631815805522702,0.258387196060326,0.978701806644895
chr2,150612381,150635348,1,LINC02612,923,-1.13350058512642,0.104052656804647,0.049474527452908,0.00616855433516492,-0.13470175734077,0.421206525084641,0.238754414145417
chr2,151409883,151508013,1,RIF1,928,-1.12820742359457,0.189254317828495,0.00140375871063535,2.11070147380123e-05,-0.23483333267987,0.366843644198215,0.424087650508366
chr2,151734487,151485336,2,NEB,929,-0.760288844997501,0.215561363368492,0.00332016186312823,8.34562610929694e-05,-0.15564910510008,0.370498614958449,0.371210468468572
chr2,152099079,151832776,2,CACNB4,931,-1.1170620904054,0.563105324048065,0.000153047637430101,5.89265038334262e-07,-0.668552055226168,0.315173899661434,1.23165737927423
chr2,152175992,152116801,2,STAM2,932,-0.776966499317225,0.315833468544934,0.00364095147428968,9.68428422868189e-05,-0.231613781055373,0.362803939673746,0.547447249600306
chr2,152335237,152649834,1,FMNL2,933,-0.651309005661413,0.946973977003961,0.00129034308766623,1.86885120864341e-05,-0.545341542780019,0.338142505386273,1.49231551978398
chr2,153871913,154453849,1,GALNT13,937,-0.61242267525757,0.701956283458293,0.00127504634098191,1.83965509195737e-05,-0.375850395547033,0.339681440443213,1.07780667900533
chr2,154457438,154435853,2,LOC100144595,938,-1.07828874465895,0.0659473523834777,0.00520188730049743,0.000174984455678563,-0.083052723751104,0.399161280393967,0.149000076134582
chr2,156024613,156011617,2,LINC01876,940,-0.976454444923438,0.156236873052017,0.0149503145136577,0.000952496328745637,-0.159666452542869,0.398045552477685,0.315903325594886
chr2,157257598,157314211,1,GALNT5,943,-0.675647433547033,0.165517505245125,0.0239886986609385,0.00194863987306294,-0.104105420802871,0.409125884887658,0.269622926047996
chr2,157327713,157318625,2,ERMN,944,-1.95293219533397,0.0738947320202725,0.00385506463667428,0.000107336848723159,-0.237386093989791,0.396814404432133,0.311280826010064
chr2,157488961,157414619,2,CYTIP,945,-0.659324473233647,0.19769304284779,0.00497270040737449,0.000161631909164073,-0.11961402424592,0.378693444136657,0.317307067093709
chr2,157875862,157736444,2,ACVR1,947,-0.979080896265248,0.318465058764802,0.00106494304787965,1.32502843356996e-05,-0.317815574693245,0.34741458910434,0.636280633458047
chr2,158166650,158236169,1,CCDC148-AS1,949,-2.18559641998484,0.0531579209027587,0.000188502345864738,7.86890719950878e-07,-0.219798215335735,0.369613727300708,0.272956136238494
chr2,158456753,158171081,2,CCDC148,950,-0.615154658672871,0.508596642156335,0.00333245639186751,8.40069658645373e-05,-0.275096350537283,0.358995075407818,0.783692992693619
chr2,158456964,158682879,1,PKP4,951,-0.683402761663293,0.577965190236689,0.014569425387573,0.000914648614953011,-0.355517542630861,0.379655278547245,0.93348273286755
chr2,158735002,158658337,2,PKP4-AS1,952,-1.41669627654282,0.112184295367426,0.00115427828424885,1.56716878180824e-05,-0.201964782363921,0.371768236380425,0.314149077731347
chr2,158795317,158862958,1,DAPL1,953,-1.52781147222802,0.126061448180277,7.21247025378935e-06,3.50772647505359e-09,-0.253956093805071,0.293628808864266,0.380017541985349
chr2,159712435,159318979,2,BAZ2B,957,-0.618796868231901,0.754061831731952,0.00100943110193871,1.21095730799165e-05,-0.408569218117287,0.337180670975685,1.16263104984924
chr2,159615296,159617082,1,LOC643072,958,-0.997552034801562,0.524245745748054,0.00695048863907521,0.00027596945985161,-0.531210360361811,0.384041243459526,1.05545610610986
chr2,159798255,159768630,2,CD302,960,-0.693084879755205,0.200649220675565,0.00663040881156232,0.000254531793615785,-0.12915774155667,0.405201600492459,0.329806962232235
chr2,159904710,159771851,2,LY75-CD302,961,-0.623443747611235,0.316482582215136,0.00424201599207008,0.000128598787305582,-0.175815715363458,0.374422899353647,0.492298297578594
