,pos,H05,H47,M29,M35,M60,M80
7571,7573,20.5332098844262,23.6462356924068,37.0314872866599,29.6424894712216,29.501350048216,33.2770508005537
7572,7574,21.0986782453227,24.113783653071,38.0386276558692,30.3996568398068,30.3974284795885,33.9697964024513
7573,7575,21.6558074197049,24.6274383362888,39.0656565656567,31.1699578848856,31.2920282867245,34.6617908677606
7574,7576,22.0950769427239,25.0229243914234,39.8593869731802,31.7711433473719,31.9873674059787,35.1748171575412
7575,7577,22.3565034161292,25.3354828308882,40.4148380355278,32.2204960224616,32.4913854066216,35.4866574421825
7576,7578,22.4348125917884,25.4117040141866,40.6278996865205,32.4007175167683,32.7992928318868,35.3328721091127
7577,7579,22.5404635719302,25.490117684991,40.8864158829678,32.6234284822963,33.1225650916104,35.1728009488043
7578,7580,22.7065321499265,25.6046429147186,41.1960640891677,32.8962408360632,33.5054644808743,35.0676813599528
7579,7581,22.7668348125917,25.605481218765,41.2601184256358,33.0107939479023,33.7307296689167,34.7862818738883
7580,7582,22.7666432539428,25.4661615347411,41.0942877046327,32.9362657931682,33.762037929926,34.4318244712396
7581,7583,22.9247174509928,25.5493793325809,41.2221873911531,33.1068788020592,33.9526840244294,34.4831784937737
7582,7584,22.8115062895089,25.4520070933418,41.0313479623826,33.0200280767433,33.8853101896496,34.2039533504647
7583,7585,22.6402017751101,25.3527003063033,40.8850574712645,32.9538605521762,33.8402764384442,33.8859853726035
7584,7586,22.9040801992209,25.644365629534,41.3740508533614,33.413882389643,34.2817422050787,34.1458390986363
7585,7587,23.1079879956579,25.9136546832177,41.8321839080461,33.8499142099519,34.7071038251365,34.3423601502275
7586,7588,23.3836408913862,26.2675157182008,42.4200278648556,34.4022773358293,35.2560591449694,34.6180668116231
7587,7589,23.6778749760551,26.5634370465903,42.9085684430514,34.8751208859775,35.7237865638058,34.9278513540227
7588,7590,23.9649958495625,26.7965178139609,43.2344827586208,35.2272968335676,36.056637737062,35.1633129076895
7589,7591,24.1224442883595,26.9030146703207,43.2503308951586,35.304726251755,36.1397299903567,35.1615338999804
7590,7592,24.3001596322073,26.9980654522004,43.2363288052945,35.3512712525349,36.1846673095467,35.1806681162287
7591,7593,24.4605197624672,27.0919232629372,43.2354928596309,35.3872718764626,36.2103182256509,35.2152994662979
7592,7594,24.7197496966987,27.2902466548443,43.4197840473704,35.5730463266263,36.3861459337833,35.3760822296899
7593,7595,24.8606219270799,27.3397710785103,43.4545106234763,35.6359070347842,36.464963034394,35.4143901956911
7594,7596,25.0590639167358,27.5056585523133,43.7686172065484,35.9187022305415,36.7603985856637,35.5631152401662
7595,7597,25.2174318370474,27.6321134934708,44.0222222222224,36.1541725159884,37.0115075538411,35.6700929037361
7596,7598,25.4873762850392,27.8136708044494,44.349146638802,36.4506317267199,37.3212471873995,35.9620083020362
7597,7599,25.7805376412744,28.0546187328711,44.7347962382447,36.7895492122916,37.6834779813564,36.2655860842066
7598,7600,26.2162186322712,28.472610027406,45.3533611981889,37.3031352363128,38.2151719704275,36.7410160110696
7599,7601,26.4484387970116,28.7207157826857,45.7292929292931,37.6038371548903,38.5475088396014,37.0120181854123
7600,7602,26.7269267607432,29.0697082057068,46.2865203761757,38.0496334425209,39.0269045323047,37.3392370033606
7601,7603,26.9228018645041,29.3610188618409,46.7560780215954,38.4235532678212,39.4377049180327,37.5320023720105
7602,7604,27.0349402975543,29.5675318394324,47.1191919191921,38.7145531118393,39.7616522018643,37.6608815971538
7603,7605,27.3981993487005,30.0320167660808,47.8593173110416,39.321322726564,40.3823850851816,38.1291164261714
7604,7606,27.9677542941063,30.5549895211993,48.7053988157438,40.0072375604432,41.0876245580199,38.9193121170194
7605,7607,28.4975544345826,30.9526035789133,49.3427028909789,40.5229137420062,41.6154934104789,39.6812808855507
7606,7608,29.079816103697,31.3918426567789,50.0932427725533,41.1274996100455,42.2380585020893,40.5460762996642
7607,7609,29.5811889406806,31.7344510720618,50.7259143155696,41.6357510528781,42.7636451301832,41.346985570271
7608,7610,29.8078539046037,31.8037723682088,50.9538488331593,41.8190921853067,42.9673738347798,41.8141925281678
7609,7611,29.7950833280122,31.7617604384974,51.0195053988159,41.8713149274686,43.0336869173899,41.9192725835147
7610,7612,29.7417917118957,31.6988553925519,51.0623476140719,41.912244579629,43.0865959498553,41.9845028661793
7611,7613,29.6790881808313,31.6413025955182,51.0458028561478,41.9117142411483,43.0851494696239,41.9892864202414
7612,7614,29.253866292063,31.2036433983555,50.5676071055383,41.543191389799,42.694181935069,41.62731765171
7613,7615,28.529212693953,30.5022730936643,49.7258098223617,40.8762127593202,41.9959177113468,40.9539830005932
7614,7616,27.8425643317795,29.8569724326938,48.959700452804,40.2729995320545,41.3579556412728,40.3348487843449
7615,7617,26.9846880786667,29.0587780106399,47.9494601184258,39.4726251754799,40.5082288653166,39.5455623641038
7616,7618,26.2021071451375,28.3587618894082,47.0848833159179,38.7948837934802,39.7764063002249,38.8581142518286
7617,7619,25.7486367409488,27.9545381267128,46.5564263322885,38.3938543128999,39.3187078109932,38.5658035184821
7618,7620,25.5479215886596,27.8493632113492,46.4249042145595,38.3234752768681,39.1933783349405,38.4925084008699
7619,7621,25.328088883213,27.6997259390616,46.2208289794498,38.195850881298,39.0139183542269,38.3930421031827
7620,7622,25.2415426856522,27.6602611639528,46.1687216997563,38.1841522383406,38.9567984570877,38.4385056335246
7621,7623,25.0888704425004,27.5436401741092,45.9789968652039,38.0537825612231,38.793056894889,38.3808262502473
7622,7624,24.9837941383053,27.4656134128646,45.7989202368514,37.9110903135239,38.6214721954355,38.2766949990119
7623,7625,25.1411404124895,27.5687248105754,45.8644026471614,37.9635626267355,38.6566055930568,38.472227712987
7624,7626,25.2792414277504,27.6562308560373,45.9091605712297,38.0028700670725,38.677531340405,38.6508400869739
7625,7627,25.4407381393269,27.9701434789617,46.2476140717521,38.2909374512559,38.9323368691738,38.793674639257
7626,7628,25.5049358278525,28.2061905529581,46.5002786485546,38.5083450319765,39.1153326904532,38.8413520458591
7627,7629,25.8260264350935,28.6956311462195,47.0907349355627,39.0135392294496,39.5845387335261,39.1976279897215
7628,7630,26.2620522316582,29.3711752377881,47.8505050505052,39.6951177663393,40.1891674702667,39.8538841668316
7629,7631,26.6123363769873,29.9833306464613,48.5153605015675,40.2981126189364,40.7064930890388,40.4477960071162
7630,7632,27.0086712215056,30.5333548283088,49.1339254615118,40.8659179535176,41.1922211507553,41.1153587665549
7631,7633,27.6441095715471,31.3342576172818,50.1537791710207,41.747028544689,41.9913854066216,42.0261711800753
7632,7634,27.9316774152352,31.833532161857,50.7083594566355,42.2570581812512,42.4270652523304,42.5084799367466
7633,7635,27.9435668220419,32.0194744478477,50.905538140021,42.4371236936518,42.5613950498231,42.494840877644
7634,7636,27.9893621096992,32.2258262131226,51.1494949494951,42.6490095148965,42.7338154934104,42.4750345918168
7635,7637,28.004061043356,32.334870224085,51.2292232671544,42.7209483699893,42.7765027322404,42.3783751729593
7636,7638,27.7634633803715,32.1832339190713,50.8772553117382,42.455467165809,42.4653487624557,42.006483494762
7637,7639,27.1026243534895,31.6181525068514,50.0082549634275,41.7226329745752,41.7223400835743,41.1161099031431
7638,7640,26.6934933912265,31.3307431887795,49.5378962034136,41.3278427702389,41.3022822243651,40.6187784147067
7639,7641,26.3151906008555,30.9284862163468,48.7433995123652,40.6918421463113,40.6162648666023,40.1884562166438
7640,7642,25.8340080454632,30.4643237143317,47.8276558690353,39.9634378412106,39.8412729026036,39.6694208341572
7641,7643,25.425260200498,30.042076414638,46.9662138627657,39.2898455779132,39.1266152362584,39.2374777624038
7642,7644,25.5706532149926,30.0966629050458,46.68477882271,39.1451255654346,38.9000964320154,39.486815576201
7643,7645,25.4369452780792,29.7944865387714,45.9064089167539,38.5819684916552,38.2772420443587,39.3737892864204
7644,7646,25.3443202860608,29.6834434950829,45.538941135493,38.3462174387773,38.0010607521696,39.2894247875076
7645,7647,25.4126301002489,29.6483959374495,45.3381051898295,38.2357510528781,37.8612664738026,39.3873888120184
7646,7648,25.7447544856649,30.0815089472835,45.8929292929294,38.7585400093591,38.3191899710703,39.8069183633131
7647,7649,25.8426154140859,30.3034660648072,46.2111111111113,39.064545312744,38.5757312761169,39.9237398695396
7648,7650,26.1245003511908,30.7337417378686,46.7602925809824,39.5801279051632,39.0314368370298,40.2318640047442
7649,7651,26.5412553476789,31.2880219248749,47.4104841518636,40.2102324130403,39.5786885245901,40.660407195098
7650,7652,26.9431198518612,31.8471707238432,48.043712991989,40.8256434253629,40.1041144326582,41.0713579758848
7651,7653,27.0954089777152,31.9097533451554,47.900766283525,40.7791920137266,40.0114111218257,41.1944257758452
7652,7654,27.5063150501244,32.2676124455907,48.2117032392896,41.1039463422245,40.2840887174541,41.6628187388814
7653,7655,27.7126237149606,32.4504594551022,48.3419017763847,41.2678833255345,40.3965605914496,41.8961059497927
7654,7656,27.8177766426153,32.5530549733998,48.431835597353,41.3750740914056,40.45956284153,42.0555841075313
7655,7657,27.8992912329991,32.6269546993389,48.3990595611287,41.4277335829046,40.4241722918675,42.1406602095278
7656,7658,27.9167102994699,32.6387554409156,48.2664228491816,41.3893308376231,40.3041787206685,42.1090729393163
7657,7659,27.7744588468168,32.4923101724971,47.8801462904913,41.1474029012637,39.9719382835101,41.7983791263098
7658,7660,27.5267479726709,32.2102208608736,47.3272727272729,40.7486819528937,39.4806171648987,41.3063846610004
7659,7661,27.3137219845475,31.9485087860711,46.8287704632534,40.3801279051632,39.0441015750562,40.8180668116231
7660,7662,27.1405401953897,31.733580525552,46.5096830372694,40.1100920293248,38.7536483445837,40.436687092311
7661,7663,27.0456675818912,31.6023859422859,46.3405085336121,39.9622523787243,38.591031822565,40.1712591421232
7662,7664,27.1001724027839,31.6344994357568,46.4429815395334,40.0350959288725,38.6593056894888,40.1554062067604
7663,7665,27.430355660558,32.0181847493147,47.1071752002788,40.569021993449,39.2116682738669,40.5453646965806
7664,7666,27.5539876125406,32.1694986296952,47.4079066527344,40.7952581500548,39.4675024108003,40.6774066020955
7665,7667,27.8448374944128,32.513686925681,48.0214907697668,41.2774606145689,39.992831886853,41.0000000000002
7666,7668,28.0653214992656,32.7631468644203,48.4859630790667,41.6361254094527,40.3933783349405,41.2348685510973
7667,7669,28.3491986463188,33.055908431404,49.0141414141416,42.0403057245362,40.8482802957248,41.5447716940109
7668,7670,28.3335036076878,33.0408189585683,49.0720654824105,42.0605521759478,40.9167791706846,41.3840679976282
7669,7671,28.5230061937296,33.1861034983071,49.4160222918845,42.3115582592421,41.2162327225972,41.5100612769324
7670,7672,28.5294553349083,33.1343221022085,49.480564263323,42.3260021837469,41.2773706203792,41.4309547341374
7671,7673,28.5466062192707,33.1588586167982,49.6864158829678,42.4591483387929,41.4499196399871,41.3219608618306
7672,7674,28.17448438797,32.801805577946,49.3300940438873,42.1635626267355,41.177531340405,40.7539830005932
7673,7675,27.9192771853648,32.5133322585844,49.0534308603276,41.9368897207926,40.9688524590163,40.3992093299073
7674,7676,27.403499137986,32.0098661937771,48.4790316962732,41.4789580408675,40.5068788171005,39.7451670290573
7675,7677,27.1445118447097,31.7073351604061,48.1985022640197,41.2528466697865,40.3027322404371,39.4100019766754
7676,7678,26.8606602388097,31.3095276479122,47.7593173110416,40.8930588051788,39.9722597235615,39.0732555841077
7677,7679,27.0127450354383,31.3874576817668,48.0195750609545,41.0795819684919,40.2029572484731,39.2531330302433
7678,7680,27.125713555967,31.2816379171367,47.9427028909789,41.0024645141166,40.1436837029893,39.4883178493776
7679,7681,27.306263967818,31.2197323875543,47.8545454545456,40.9239744189676,40.0713918354226,39.80280687883
7680,7682,27.2410574037417,31.0961470256326,47.6255660048765,40.7655903915148,39.8675024108003,39.8086973710221
7681,7683,27.3004022731625,31.1694986296952,47.631173807036,40.8175323662457,39.8659273545483,39.9364696580354
7682,7684,27.2656407636804,31.134676769305,47.4635318704286,40.7299641241618,39.7131147540983,39.9549713382093
7683,7685,27.4328842347231,31.3467676930516,47.6754789272032,40.947028544689,39.8807778849244,40.1768728997828
7684,7686,27.4470978864695,31.35266806384,47.6021943573669,40.9374200592734,39.8320154291224,40.1521249258749
7685,7687,27.513798608007,31.2729969369659,47.4146987112506,40.8151302448918,39.6742205078752,40.1683336627794
7686,7688,27.4170104080198,30.9800419152022,46.9682340647859,40.4745281547343,39.2966891674702,40.0290966594191
7687,7689,27.3127258795734,30.648944059326,46.4785440613028,40.0956169084389,38.8930890388942,39.889385254003
7688,7690,27.7177319455972,30.8778977913911,46.7844305120169,40.3770706598037,39.1308903889424,40.4754694603679
7689,7691,28.3541791711895,31.4452684185071,47.6002786485546,41.0539385431292,39.7817743490838,41.3837121960864
7690,7692,28.9325330438668,31.9540544897629,48.3433298502265,41.6631414755891,40.3844423015107,42.2209527574622
7691,7693,29.5505395568609,32.5462518136384,49.2111459421806,42.3685540477307,41.0884924461587,43.1060683929632
7692,7694,30.1442308920247,33.0812510075769,50.0185649599444,43.0115114646703,41.7382513661201,43.9591618897017
7693,7695,30.3600664069982,33.2433983556343,50.2447579240684,43.1921073155516,41.9174863387977,44.1622850365687
7694,7696,30.5006959964241,33.2963727228759,50.3578195750611,43.2697551084077,41.996657023465,44.2719905119591
7695,7697,30.6691654428196,33.3410285345799,50.4398815743645,43.326719700515,42.0453873352619,44.4197272188182
7696,7698,30.8923568099099,33.4757697888117,50.6519679554164,43.4914365933554,42.1920604307296,44.6576003162682
7697,7699,30.442985760807,32.9299693696597,49.9593521421109,42.8927156449854,41.6206364513018,44.0696975686897
7698,7700,29.7669369772044,32.2775108818313,49.1763497039361,42.2052721884264,40.9838958534233,43.2841668313898
7699,7701,29.0818849371048,31.6127357730129,48.3481365377919,41.4824208391829,40.312150433944,42.5179679778615
7700,7702,28.382363833727,30.8838948895694,47.430059212818,40.6769302760882,39.5742526518803,41.7564736113859
7701,7703,27.6028222974266,30.0318877962275,46.3423545802858,39.7263141475591,38.7022179363548,40.891836331291
7702,7704,27.3619053700274,29.7378687731741,46.0141762452109,39.3892996412418,38.4239151398263,40.6470844040326
7703,7705,27.1848668667389,29.3154925036272,45.4818181818183,38.8711589455625,37.9729026036643,40.5025894445545
7704,7706,27.1210906072408,28.9724326938577,45.0493904562872,38.4404929028235,37.6040180006428,40.5417671476579
7705,7707,26.9666177127896,28.6193777204577,44.582340647858,37.9953829355797,37.211700417872,40.4088950385454
7706,7708,26.7244364983078,28.1823956150249,43.9316266109371,37.4051162065203,36.6822886531661,40.139750938921
7707,7709,26.7526083902687,28.2828631307431,43.8866945315223,37.3738574325381,36.6617486338797,40.2229689661991
7708,7710,26.6762658834045,28.3887151378364,43.8438871473356,37.3523943222589,36.6510446801671,40.1204981221588
7709,7711,26.9742800587446,28.9592132838948,44.3694531522119,37.8112930900018,37.1077145612343,40.4657837517298
7710,7712,27.4080710044058,29.6151862002256,44.9979449669106,38.3492434877557,37.6429765348762,41.0392963036175
7711,7713,27.9626843751994,30.3768821537964,45.791431556949,39.0222742161912,38.3019286403085,41.7741450879623
7712,7714,28.2933784560372,30.9460906013218,46.2619644723095,39.4454219310562,38.7065573770491,42.2709626408383
7713,7715,28.5925802950002,31.4598742543929,46.6671543016372,39.811043518952,39.0537769206042,42.7329116426173
7714,7716,28.4584509290593,31.5285829437368,46.5174503657264,39.7066604273907,38.9402764384442,42.5865586084209
7715,7717,28.3160973117935,31.6852168305657,46.5227098571928,39.7409452503512,38.9540983606557,42.4265665151218
7716,7718,28.1389821850456,31.8354989521198,46.5503308951586,39.7695523319297,38.9758919961426,42.2296105949795
7717,7719,28.0874529084987,31.9512493954537,46.6885405781959,39.8657619716115,39.0773384763741,42.1585688871321
7718,7720,27.5013983781367,31.4679993551506,45.8930337861374,39.1785992824835,38.4227258116361,41.5200632536077
7719,7721,27.0063469765659,31.052619700145,45.1931731104146,38.5740134144442,37.8549662487945,40.9900375568296
7720,7722,26.4311857480364,30.4705465097532,44.255694879833,37.7611917017628,37.0801671488267,40.3714172761418
7721,7723,26.0819232488346,30.1066903111397,43.6747126436783,37.2429886133211,36.5926390228222,40.09974303222
7722,7724,25.702483877147,29.6113171046267,42.8936955764543,36.5523319294964,35.936869173899,39.819964419846
7723,7725,25.8639933593001,29.7297114299531,43.0795541623129,36.669661519264,36.0638058502089,40.1165447716942
7724,7726,25.929557499521,29.7740125745606,43.1599791013586,36.6950241771957,36.0989713918353,40.2955524807276
7725,7727,25.8971330055551,29.7463807834917,43.1058864507142,36.6227733582907,36.0269366763098,40.3885352836531
7726,7728,25.7425834876444,29.6214734805738,42.9488679902475,36.4576821088756,35.8725811636129,40.3158727021153
7727,7729,25.6571994125534,29.5457681766886,42.8625566004878,36.3446264233351,35.7675666988106,40.338406799763
7728,7730,25.5361598876188,29.4568434628404,42.760362243121,36.2270160661366,35.6562520090002,40.3031033801149
7729,7731,25.4576336121575,29.4226664517168,42.746046673633,36.1855248791143,35.6203150112503,40.2841272978852
7730,7732,25.3017304131281,29.3408673222633,42.6490073145247,36.0821400717519,35.5344905175184,40.1667523225936
7731,7733,25.3356618351318,29.4329840399805,42.8292232671545,36.2130400873501,35.6668595306974,40.3148448309945
7732,7734,25.2810293084732,29.586683862647,43.1176593521423,36.4426142567465,35.895756991321,40.3238584700536
7733,7735,25.368546069855,30.0389166532322,43.9049460118427,37.0737482452038,36.5224686595949,40.5361533899983
7734,7736,25.420317987357,30.4289859745283,44.6020550330897,37.6306972391205,37.0717775634843,40.7662779205379
7735,7737,25.7750207521869,31.0544252780911,45.6045280390109,38.4600530338483,37.8699774991963,41.3706661395535
7736,7738,25.9993614711703,31.5365145897145,46.3484500174157,39.0822024645143,38.465638058502,41.7297884957504
7737,7739,26.3986335483046,32.0145735934224,47.1225008707769,39.7158633598505,39.0722597235615,42.3146076299666
7738,7740,26.776016857161,32.2948250846363,47.5404737025428,40.0615816565281,39.3877209900353,42.8823482901762
7739,7741,27.240265627993,32.6556827341608,48.0785440613028,40.5110903135239,39.7980392156862,43.4834947618109
7740,7742,27.4871591852371,32.8436885378042,48.3364681295717,40.7328653876153,39.9852780456444,43.7033010476381
7741,7743,27.6405848924078,32.9225858455585,48.3686172065484,40.7940414911873,39.9953712632593,43.8209132239575
7742,7744,27.5908562671604,32.8053200064484,48.0487286659702,40.5824988301359,39.7240115718418,43.6582723858472
7743,7745,27.9110401634633,33.0657101402546,48.1984674329503,40.8124473561069,39.8506910961105,43.9481715754104
7744,7746,28.0449907413319,33.0946316298564,48.0051549982586,40.7408204648263,39.6939890710382,44.0440798576796
7745,7747,28.3659408722303,33.32909882315,48.1911180773251,40.9648728747468,39.840919318547,44.4081834354618
7746,7748,28.6900197943936,33.5636305013702,48.3399860675724,41.1635938231167,39.961362905818,44.75267839494
7747,7749,29.014877721729,33.7788489440592,48.4769418321144,41.3459678677276,40.0763098682095,45.0927060683932
7748,7750,28.8793052806333,33.5133000161211,47.9958899338211,40.9652472313214,39.6752812600449,44.8324570073139
7749,7751,28.8149926569184,33.3486699983877,47.6797283176595,40.7367025425053,39.4153326904531,44.6569282466893
7750,7752,28.6790498691015,33.1592777688214,47.3802856147685,40.504445484324,39.1541305046608,44.407274164855
7751,7753,28.5186003448055,33.0019667902626,47.1905956112854,40.3564810481986,38.9843458694953,44.1338999802335
7752,7754,28.1299278462422,32.5262937288408,46.6391152908396,39.8929964124164,38.5453230472516,43.5610990314294
7753,7755,27.8336121575888,32.0792197323874,46.1536398467434,39.4791140227736,38.1684345869495,43.0800158134021
7754,7756,27.6102803141561,31.6888924713847,45.7703239289448,39.1414131960695,37.8861137897781,42.6996639652108
7755,7757,27.3566822042014,31.1897791391261,45.2332288401255,38.6674153798162,37.4936997749919,42.2952362126905
7756,7758,27.1842283379094,30.8061905529581,44.8667711598748,38.3385743253785,37.2559305689488,41.9717730776836
7757,7759,27.3252665857862,30.8363050137029,45.0250435388368,38.4534082046485,37.4213114754098,42.0900968570866
7758,7760,27.53199667965,30.9856843462839,45.3681992337166,38.7259397909845,37.7422050787527,42.2874481122754
7759,7761,27.7885064810675,31.2002901821698,45.778230581679,39.067384183435,38.1225650916103,42.5565922118998
7760,7762,28.1163527233254,31.3148476543607,46.0463253221875,39.2831695523322,38.3820957891352,42.8859853726035
7761,7763,28.7126875678436,31.5521199419635,46.446151166841,39.6016846045861,38.7445837351333,43.4003953350467
7762,7764,29.409501308984,31.9113654683217,47.016405433647,40.0753704570272,39.2681774349083,43.9660011860054
7763,7765,29.9790690249664,32.1603740125744,47.3880877742948,40.3894868195292,39.6308582449372,44.3849377347304
7764,7766,30.4584253879062,32.3509914557471,47.6649251132011,40.6229917329592,39.9031501125039,44.6781577386838
7765,7767,30.9474490773257,32.6617443172657,48.1224312086382,41.0016222118237,40.3248794599806,45.0000790670095
7766,7768,30.9800651299405,32.619506690311,48.1070010449322,40.9855560754955,40.3571198971391,44.9007709033408
7767,7769,30.8592810165378,32.4801547638238,47.9828979449671,40.8657931679927,40.2792671166827,44.6542795018781
7768,7770,30.6974522699699,32.2428179912944,47.7330198537096,40.6345343940105,40.0895210543233,44.3958489820125
7769,7771,30.6489368494987,32.0284700951151,47.5346220828981,40.4413352051164,39.9430408228865,44.2871713777429
7770,7772,31.105765915331,32.4010962437529,48.2928247997215,41.0527530806429,40.6308261009321,44.8870132437243
7771,7773,31.7371432220164,32.8857649524422,49.2155346569141,41.798408984558,41.4507875281259,45.6919944653096
7772,7774,32.4017878807227,33.3727228760276,50.1105538140022,42.5258462018408,42.2464159434265,46.5622455030641
7773,7775,33.1027520592554,33.9591165565048,51.1345175896901,43.3627203244426,43.1461587913853,47.4476378730977
7774,7776,33.7058680799437,34.5000806061582,52.0830721003136,44.1384495398536,43.9773706203792,48.2298082625027
7775,7777,34.3943937168762,35.114976624214,52.9921630094045,44.9338948681955,44.7607200257151,49.0500889503857
7776,7778,34.9860673009385,35.692406899887,53.8351793800071,45.6797067540168,45.4857923497267,49.7450088950388
7777,7779,35.6025796564714,36.2737385136223,54.6872518286313,46.4291062236783,46.2192542590806,50.4614350662189
7778,7780,36.2244684247493,36.8717072384329,55.5674329501917,47.2058961160508,46.9796207007392,51.1731172168415
7779,7781,36.1496456164995,36.6304691278412,55.2480668756532,47.0277335829046,46.769463195114,51.0203202213879
7780,7782,35.9227635527743,36.1966790262775,54.7619644723094,46.7258462018408,46.4549019607842,50.694406009093
7781,7783,35.700670455271,35.5829437369014,54.0544061302683,46.226516924037,45.9507875281259,50.4114251828427
7782,7784,35.4398952812719,34.934773496695,53.2943921978406,45.6825144283265,45.4013500482159,50.1012453053966
7783,7785,35.1636421684438,34.2502660003223,52.4855102751656,45.0912494150681,44.8107039537126,49.7924095671084
7784,7786,34.772453866292,33.6815089472834,51.999094392198,44.7015442208706,44.4643844423014,49.4584700533705
7785,7787,33.9874976055168,32.7817507657584,50.954371299199,43.804367493371,43.5916747026679,48.616406404428
7786,7788,33.1710235617137,32.0502015153956,50.1516196447232,43.1177039463425,42.9239151398264,47.7382091322398
7787,7789,32.3078730604686,31.2622279542156,49.2754092650646,42.3622835751055,42.1952426872388,46.8106345127498
7788,7790,31.4462294872613,30.4391423504754,48.34670846395,41.567462174388,41.416200578592,45.8756275943865
7789,7791,31.1593001724027,30.141737868773,47.9547892720308,41.2217126813292,41.0769848923175,45.2950385451673
7790,7792,31.1001468616307,30.077091729808,47.819853709509,41.1023865231635,40.9701060752169,44.9388021348095
7791,7793,31.1351510120681,30.0628405610187,47.708533611982,41.0073935423493,40.8864673738347,44.6778810041513
7792,7794,31.2310580422705,30.131194583266,47.7075931731105,41.0091405396976,40.8957891353262,44.4772880015816
7793,7795,31.3975608198709,30.2983395131387,47.8125740160224,41.1063796599597,40.9994856959176,44.361257165448
7794,7796,31.7770257327117,30.6922779300337,48.2894810170673,41.5260333801281,41.4208936033429,44.7283257560785
7795,7797,32.3711257263264,31.2465903595033,49.0702890978754,42.1970675401656,42.1269366763098,45.4017790077093
7796,7798,34.0244811953259,32.7781396098661,51.3866597004529,44.1272188426145,44.1629701060752,47.512789088753
7797,7799,35.6693697720451,34.3834596163146,53.8260884709162,46.1620028076745,46.2971070395371,49.5934374382291
7798,7800,37.2727667454185,35.9452845397387,56.1994078718218,48.1466229917332,48.3847637415621,51.5955327139753
7799,7801,38.7321626971457,37.3498952119941,58.3874608150471,49.9596006863206,50.3232079717132,53.4322593397907
7800,7802,39.7048336632398,38.3416733838464,59.9645419714386,51.2372796755579,51.7018643522982,54.6948804111487
7801,7803,39.7529787369899,38.4800580364338,60.1908045977013,51.4148806738421,51.9087110253937,54.7031033801149
7802,7804,39.7347423536172,38.4737385136223,60.1954022988507,51.4007799095307,51.9388299582127,54.6619885352839
7803,7805,39.7320477619564,38.4608737707559,60.142389411355,51.3355794727814,51.9149148183863,54.6757066613958
7804,7806,39.4540323095587,38.2224407544735,59.7288052943226,50.9849633442523,51.5598842815814,54.3401858074721
7805,7807,38.128995594151,37.0070933419312,57.8444444444446,49.4104819840901,49.9609771777563,52.6827831587273
7806,7808,36.6325138880019,35.6555537643074,55.7816091954024,47.6791452191548,48.2056252009,50.8269223166636
7807,7809,35.1639614328586,34.2845074963726,53.6730407523512,45.9099672437999,46.4017679202828,49.0069974303224
7808,7810,33.7387778558201,32.9819764630016,51.7217694183213,44.2675713617223,44.7313725490195,47.2841272978852
7809,7811,32.6948726134984,31.9740125745606,50.2131661442007,43.0053033848076,43.4468338154933,46.0855109705478
7810,7812,32.4692931485856,31.719651781396,49.9107628004181,42.7436281391361,43.1855673416907,45.9748171575413
7811,7813,32.2498052487069,31.472513300016,49.623963775688,42.4978630478867,42.9439408550305,45.8840482308759
7812,7814,32.011033778175,31.2406577462517,49.4003831417626,42.310403993137,42.7635808421729,45.7847400672072
7813,7815,31.7669880595108,31.0034821860389,49.2283524904216,42.1744501637812,42.6204114432658,45.7431112868158
7814,7816,31.7054083391864,30.9939061744316,49.3438871473355,42.2980814225552,42.7290260366441,45.9179284443568
7815,7817,31.9397228784879,31.1902305336126,49.662034134448,42.6041179223212,43.0147540983606,46.4270409171776
7816,7818,32.1441287274119,31.3505078187972,49.9137931034484,42.8521915457809,43.2374156219864,46.8679580944853
7817,7819,32.3497477811122,31.5257456069642,50.124625566005,43.0742161909221,43.4169398907103,47.3433484878437
7818,7820,32.4737373092394,31.6157988070287,50.1748519679555,43.1429730151305,43.4603664416586,47.6285036568494
7819,7821,32.6686418491794,31.7931645977751,50.3182514803206,43.2790828263923,43.562262937962,48.034789484088
7820,7822,32.7569503863098,31.9446719329355,50.4768025078371,43.4121665886759,43.6611700417871,48.3269816169206
7821,7823,32.7881999872293,32.0505561824922,50.5749912922328,43.4828575885199,43.6928640308582,48.5982209922912
7822,7824,32.7547921588659,32.1318071900692,50.6499825844654,43.5060364997662,43.7044037287045,48.7315675034594
7823,7825,32.5836664325393,32.1211671771722,50.5887147335424,43.4041179223212,43.6017679202828,48.7990116623841
7824,7826,32.2314922418746,31.8797678542639,50.2521072796936,43.054188114179,43.2725811636129,48.5873492785138
7825,7827,31.8916288870441,31.7014347896178,50.0089167537444,42.7854000935893,43.0187078109932,48.3554852737698
7826,7828,31.4650022348508,31.4409801708849,49.6704284221527,42.4230541257216,42.6920604307296,48.0416683138963
7827,7829,31.1517144499073,31.2909237465741,49.5021246952283,42.2247387303075,42.50337512054,47.8927060683932
7828,7830,30.5422642232296,30.8552635821375,49.0122257053293,41.7385743253785,42.0277402764384,47.3558410753116
7829,7831,30.0219398505841,30.5284217314201,48.6823754789273,41.3760723756046,41.7026679524268,46.9816564538449
7830,7832,29.8254262179936,30.5291955505399,48.812086381052,41.3822180627049,41.739344262295,47.1204585886541
7831,7833,29.8183130068321,30.6776076092212,49.1247300592129,41.5539541413198,41.9262295081967,47.4241945048431
