Position	MLC_pos_score
9035	0.11256
9036	0.10604
9037	0.10079
9038	0.09648
9039	0.09243
9040	0.08842
9041	0.08486
9042	0.0806
9043	0.07768
9044	0.07605
9045	0.07466
9046	0.07363
9047	0.07206
9048	0.07098
9049	0.06983
9050	0.06953
9051	0.06874
9052	0.06814
9053	0.06729
9054	0.06687
9055	0.06621
9056	0.06416
9057	0.06265
9058	0.06084
9059	0.05969
9060	0.0586
9061	0.05722
9062	0.05746
9063	0.05776
9064	0.05833
9065	0.05788
9066	0.05815
9067	0.05854
9068	0.05842
9069	0.05758
9070	0.05661
9071	0.05619
9072	0.05571
9073	0.05471
9074	0.05329
9075	0.05166
9076	0.05003
9077	0.04804
9078	0.04599
9079	0.04391
9080	0.04183
9081	0.03772
9082	0.03525
9083	0.03223
9084	0.02945
9085	0.02704
9086	0.02595
9087	0.02529
9088	0.0242
9089	0.02312
9090	0.02173
9091	0.02052
9092	0.01774
9093	0.01569
9094	0.0131
9095	0.01219
9096	0.01171
9097	0.01092
9098	0.00984
9099	0.00938
9100	0.00893
9101	0.00839
9102	0.00773
9103	0.00742
9104	0.00682
9105	0.00706
9106	0.00712
9107	0.00718
9108	0.00736
9109	0.00748
9110	0.0076
9111	0.00791
9112	0.00821
9113	0.00857
9114	0.00899
9115	0.00911
9116	0.00948
9117	0.00954
9118	0.01002
9119	0.01056
9120	0.01111
9121	0.01177
9122	0.01231
9123	0.01382
9124	0.0166
9125	0.01768
9126	0.02004
9127	0.02236
9128	0.02517
9129	0.02843
9130	0.03277
9131	0.0376
9132	0.04454
9133	0.04922
9134	0.05257
9135	0.05516
9136	0.05957
9137	0.06277
9138	0.06615
9139	0.06868
9140	0.07019
9141	0.07146
9142	0.07369
9143	0.07737
9144	0.08166
9145	0.08721
9146	0.09053
9147	0.09355
9148	0.095
9149	0.09669
9150	0.09925
9151	0.10145
9152	0.10248
9153	0.10471
9154	0.10719
9155	0.11093
9156	0.11214
9157	0.11346
9158	0.11425
9159	0.11419
9160	0.11431
9161	0.11353
9162	0.11153
9163	0.10978
9164	0.10592
9165	0.10206
9166	0.09904
9167	0.09711
9168	0.09542
9169	0.09463
9170	0.09343
9171	0.09297
9172	0.09276
9173	0.09156
9174	0.08926
9175	0.08775
9176	0.08712
9177	0.08679
9178	0.08646
9179	0.08625
9180	0.08468
9181	0.0838
9182	0.08341
9183	0.08223
9184	0.08112
9185	0.08003
9186	0.08045
9187	0.08105
9188	0.08238
9189	0.08208
9190	0.08136
9191	0.08145
9192	0.0806
9193	0.08069
9194	0.08314
9195	0.08703
9196	0.09144
9197	0.09476
9198	0.09648
9199	0.09832
9200	0.10043
9201	0.10121
9202	0.10242
9203	0.10477
9204	0.10809
9205	0.11102
9206	0.1131
9207	0.1154
9208	0.11866
9209	0.12234
9210	0.12855
9211	0.13344
9212	0.13936
9213	0.1463
9214	0.15438
9215	0.1648
9216	0.17255
9217	0.18182
9218	0.19144
9219	0.20463
9220	0.2212
9221	0.23873
9222	0.26245
9223	0.28282
9224	0.30457
9225	0.32537
9226	0.34402
9227	0.36366
9228	0.38497
9229	0.41083
9230	0.4328
9231	0.45848
9232	0.48256
9233	0.50685
9234	0.53199
9235	0.56108
9236	0.60888
9237	0.65173
9238	0.6852
9239	0.71311
9240	0.74166
9241	0.76284
9242	0.78095
9243	0.79631
9244	0.81004
9245	0.81698
9246	0.82467
9247	0.82998
9248	0.83255
9249	0.83539
9250	0.83131
9251	0.82633
9252	0.82187
9253	0.81248
9254	0.80663
9255	0.79923
9256	0.78967
9257	0.77775
9258	0.76127
9259	0.74135
9260	0.72105
9261	0.70062
9262	0.67741
9263	0.65194
9264	0.62572
9265	0.5924
9266	0.55483
9267	0.52665
9268	0.49321
9269	0.46668
9270	0.4407
9271	0.42205
9272	0.40014
9273	0.37413
9274	0.35681
9275	0.33502
9276	0.31731
9277	0.30276
9278	0.28994
9279	0.2769
9280	0.26921
9281	0.25979
9282	0.25023
9283	0.24718
9284	0.24377
9285	0.24069
9286	0.23846
9287	0.2368
9288	0.23858
9289	0.23776
9290	0.23541
9291	0.23312
9292	0.2326
9293	0.23188
9294	0.23112
9295	0.22443
9296	0.21383
9297	0.20357
9298	0.19642
9299	0.18873
9300	0.18148
9301	0.17315
9302	0.16845
9303	0.16341
9304	0.15562
9305	0.14883
9306	0.1437
9307	0.13465
9308	0.12602
9309	0.11853
9310	0.11123
9311	0.10393
9312	0.09844
9313	0.09189
9314	0.08537
9315	0.07804
9316	0.07303
9317	0.07073
9318	0.06904
9319	0.06711
9320	0.06503
9321	0.06271
9322	0.06078
9323	0.05909
9324	0.05673
9325	0.05685
9326	0.05891
9327	0.06047
9328	0.06108
9329	0.06216
9330	0.06319
9331	0.06464
9332	0.06563
9333	0.06633
9334	0.06784
9335	0.0691
9336	0.06971
9337	0.07188
9338	0.07617
9339	0.08256
9340	0.09014
9341	0.09762
9342	0.10432
9343	0.1138
9344	0.12197
9345	0.13217
9346	0.14382
9347	0.15529
9348	0.16591
9349	0.17466
9350	0.18384
9351	0.19494
9352	0.20677
9353	0.2218
9354	0.23882
9355	0.25602
9356	0.27183
9357	0.2887
9358	0.31037
9359	0.33611
9360	0.36565
9361	0.39686
9362	0.42121
9363	0.44547
9364	0.46762
9365	0.48977
9366	0.51512
9367	0.53998
9368	0.56425
9369	0.59089
9370	0.61869
9371	0.63848
9372	0.65662
9373	0.67484
9374	0.6947
9375	0.71323
9376	0.73212
9377	0.74808
9378	0.76559
9379	0.78161
9380	0.79534
9381	0.80892
9382	0.82144
9383	0.83173
9384	0.84042
9385	0.84951
9386	0.85434
9387	0.85886
9388	0.86327
9389	0.86475
9390	0.8665
9391	0.87169
9392	0.88264
9393	0.89393
9394	0.90144
9395	0.90512
9396	0.90911
9397	0.90681
9398	0.90304
9399	0.89996
9400	0.89329
9401	0.88635
9402	0.87959
9403	0.87142
9404	0.86179
9405	0.85298
9406	0.84393
9407	0.83125
9408	0.81828
9409	0.80629
9410	0.7916
9411	0.77684
9412	0.75937
9413	0.74102
9414	0.72201
9415	0.70303
9416	0.68278
9417	0.66136
9418	0.63613
9419	0.60529
9420	0.57167
9421	0.5417
9422	0.50839
9423	0.47764
9424	0.45633
9425	0.4423
9426	0.42833
9427	0.41885
9428	0.40959
9429	0.39827
9430	0.38898
9431	0.38144
9432	0.37413
9433	0.36749
9434	0.36194
9435	0.3563
9436	0.35078
9437	0.3483
9438	0.34555
9439	0.34613
9440	0.34673
9441	0.34782
9442	0.34893
9443	0.35069
9444	0.35207
9445	0.35343
9446	0.35832
9447	0.36354
9448	0.36701
9449	0.37084
9450	0.37437
9451	0.37757
9452	0.3779
9453	0.37839
9454	0.37431
9455	0.36758
9456	0.3614
9457	0.35582
9458	0.35011
9459	0.34921
9460	0.34893
9461	0.34528
9462	0.34118
9463	0.34082
9464	0.34055
9465	0.34003
9466	0.33638
9467	0.33219
9468	0.32829
9469	0.32132
9470	0.31782
9471	0.31158
9472	0.30617
9473	0.29996
9474	0.29591
9475	0.29084
9476	0.28342
9477	0.2766
9478	0.27385
9479	0.27343
9480	0.27298
9481	0.27576
9482	0.28191
9483	0.28937
9484	0.29646
9485	0.30424
9486	0.31327
9487	0.31984
9488	0.32416
9489	0.32615
9490	0.32621
9491	0.33285
9492	0.33961
9493	0.34691
9494	0.3515
9495	0.35494
9496	0.36339
9497	0.37084
9498	0.37908
9499	0.39453
9500	0.40606
9501	0.42187
9502	0.43648
9503	0.44843
9504	0.46195
9505	0.47553
9506	0.48784
9507	0.50012
9508	0.51246
9509	0.51931
9510	0.52683
9511	0.53024
9512	0.52435
9513	0.51904
9514	0.51325
9515	0.50528
9516	0.49798
9517	0.49086
9518	0.48926
9519	0.48612
9520	0.48023
9521	0.46083
9522	0.44185
9523	0.42622
9524	0.40926
9525	0.39351
9526	0.37522
9527	0.36013
9528	0.34468
9529	0.32685
9530	0.31049
9531	0.29265
9532	0.27886
9533	0.27226
9534	0.2648
9535	0.25807
9536	0.25632
9537	0.25445
9538	0.25318
9539	0.2517
9540	0.25011
9541	0.2498
9542	0.25339
9543	0.25662
9544	0.26172
9545	0.26429
9546	0.26788
9547	0.27129
9548	0.27557
9549	0.27962
9550	0.29157
9551	0.31281
9552	0.33508
9553	0.35744
9554	0.38156
9555	0.40624
9556	0.42528
9557	0.44487
9558	0.46578
9559	0.48627
9560	0.50522
9561	0.52592
9562	0.53229
9563	0.5316
9564	0.53093
9565	0.52843
9566	0.51874
9567	0.50914
9568	0.49831
9569	0.49237
9570	0.48672
9571	0.47749
9572	0.47224
9573	0.46714
9574	0.46225
9575	0.45193
9576	0.44122
9577	0.43409
9578	0.42371
9579	0.41279
9580	0.39936
9581	0.38062
9582	0.36481
9583	0.34764
9584	0.32956
9585	0.3142
9586	0.30141
9587	0.28988
9588	0.27766
9589	0.26815
9590	0.26184
9591	0.25403
9592	0.25587
9593	0.26157
9594	0.26589
9595	0.27159
9596	0.27745
9597	0.28502
9598	0.29133
9599	0.29603
9600	0.30032
9601	0.30515
9602	0.305
9603	0.30457
9604	0.30376
9605	0.31429
9606	0.32476
9607	0.33068
9608	0.33638
9609	0.34396
9610	0.35186
9611	0.35675
9612	0.36182
9613	0.37401
9614	0.38684
9615	0.40036
9616	0.41068
9617	0.42175
9618	0.43213
9619	0.44333
9620	0.45072
9621	0.45863
9622	0.46044
9623	0.45814
9624	0.45621
9625	0.45193
9626	0.44502
9627	0.43925
9628	0.43271
9629	0.42709
9630	0.42103
9631	0.42145
9632	0.42136
9633	0.42157
9634	0.41913
9635	0.40835
9636	0.39785
9637	0.39031
9638	0.38433
9639	0.37558
9640	0.36429
9641	0.35259
9642	0.33753
9643	0.32054
9644	0.3056
9645	0.29281
9646	0.27781
9647	0.26661
9648	0.25436
9649	0.24235
9650	0.22919
9651	0.22047
9652	0.21344
9653	0.20792
9654	0.20206
9655	0.19808
9656	0.19506
9657	0.19205
9658	0.18939
9659	0.18661
9660	0.18366
9661	0.18124
9662	0.1801
9663	0.17895
9664	0.17913
9665	0.1813
9666	0.18354
9667	0.1836
9668	0.1839
9669	0.18695
9670	0.19186
9671	0.19609
9672	0.204
9673	0.21269
9674	0.22053
9675	0.22735
9676	0.23523
9677	0.24335
9678	0.25131
9679	0.26097
9680	0.26996
9681	0.27766
9682	0.28375
9683	0.29314
9684	0.3012
9685	0.31058
9686	0.3238
9687	0.3368
9688	0.34794
9689	0.35841
9690	0.36831
9691	0.37425
9692	0.38014
9693	0.38638
9694	0.39227
9695	0.39574
9696	0.39906
9697	0.40905
9698	0.4159
9699	0.42015
9700	0.42296
9701	0.42917
9702	0.4334
9703	0.43207
9704	0.43243
9705	0.43258
9706	0.43705
9707	0.44082
9708	0.44481
9709	0.44798
9710	0.44979
9711	0.45117
9712	0.45492
9713	0.45277
9714	0.44997
9715	0.4465
9716	0.43865
9717	0.43044
9718	0.43443
9719	0.43889
9720	0.44333
9721	0.44731
9722	0.44662
9723	0.44378
9724	0.43717
9725	0.42761
9726	0.41934
9727	0.40298
9728	0.3885
9729	0.37474
9730	0.36396
9731	0.34948
9732	0.33394
9733	0.3247
9734	0.3145
9735	0.30476
9736	0.29622
9737	0.28765
9738	0.27862
9739	0.27171
9740	0.26845
9741	0.26417
9742	0.25994
9743	0.25922
9744	0.25862
9745	0.25928
9746	0.26172
9747	0.26254
9748	0.25777
9749	0.25161
9750	0.24552
9751	0.2416
9752	0.24093
9753	0.24359
9754	0.25264
9755	0.26607
9756	0.27739
9757	0.29658
9758	0.31529
9759	0.3349
9760	0.35998
9761	0.38563
9762	0.41164
9763	0.43705
9764	0.4621
9765	0.48871
9766	0.5162
9767	0.54348
9768	0.57212
9769	0.61093
9770	0.64141
9771	0.66944
9772	0.69334
9773	0.71048
9774	0.73004
9775	0.73975
9776	0.74754
9777	0.75593
9778	0.76848
9779	0.78119
9780	0.79181
9781	0.80611
9782	0.81779
9783	0.82872
9784	0.83013
9785	0.82516
9786	0.82144
9787	0.81447
9788	0.80808
9789	0.80123
9790	0.79075
9791	0.78161
9792	0.76975
9793	0.75228
9794	0.73586
9795	0.71613
9796	0.69905
9797	0.68058
9798	0.66093
9799	0.63896
9800	0.61346
9801	0.58392
9802	0.5596
9803	0.5453
9804	0.53181
9805	0.52496
9806	0.52022
9807	0.51542
9808	0.50598
9809	0.49617
9810	0.48829
9811	0.4742
9812	0.45965
9813	0.44475
9814	0.43916
9815	0.43159
9816	0.42459
9817	0.41671
9818	0.40853
9819	0.40126
9820	0.392
9821	0.38343
9822	0.37513
9823	0.37184
9824	0.3662
9825	0.36013
9826	0.35274
9827	0.34145
9828	0.33149
9829	0.32374
9830	0.31628
9831	0.30943
9832	0.30346
9833	0.2941
9834	0.2839
9835	0.27467
9836	0.26417
9837	0.25125
9838	0.23831
9839	0.22959
9840	0.22343
9841	0.2189
9842	0.21462
9843	0.2103
9844	0.20339
9845	0.19929
9846	0.19579
9847	0.19361
9848	0.19174
9849	0.19008
9850	0.18848
9851	0.18631
9852	0.1842
9853	0.18317
9854	0.1845
9855	0.18667
9856	0.18999
9857	0.19615
9858	0.20351
9859	0.21172
9860	0.21842
9861	0.22509
9862	0.23146
9863	0.24504
9864	0.25892
9865	0.26906
9866	0.28113
9867	0.29821
9868	0.31776
9869	0.33001
9870	0.34489
9871	0.35947
9872	0.37474
9873	0.39218
9874	0.40829
9875	0.41988
9876	0.43165
9877	0.43916
9878	0.44822
9879	0.45833
9880	0.46469
9881	0.47275
9882	0.478
9883	0.48132
9884	0.4806
9885	0.47993
9886	0.47851
9887	0.47329
9888	0.46801
9889	0.45977
9890	0.45344
9891	0.44776
9892	0.4445
9893	0.43732
9894	0.42884
9895	0.42785
9896	0.42477
9897	0.42411
9898	0.42347
9899	0.42658
9900	0.42993
9901	0.43219
9902	0.43331
9903	0.43521
9904	0.44049
9905	0.44541
9906	0.45151
9907	0.46252
9908	0.4713
9909	0.48069
9910	0.49553
9911	0.51316
9912	0.53497
9913	0.55676
9914	0.58622
9915	0.61832
9916	0.64123
9917	0.66452
9918	0.68773
9919	0.70698
9920	0.72889
9921	0.7467
9922	0.76643
9923	0.78538
9924	0.80301
9925	0.81529
9926	0.83104
9927	0.84353
9928	0.8531
9929	0.85612
9930	0.85913
9931	0.86091
9932	0.86432
9933	0.86734
9934	0.86819
9935	0.86988
9936	0.87181
9937	0.8658
9938	0.85702
9939	0.84737
9940	0.83379
9941	0.82108
9942	0.80753
9943	0.78876
9944	0.76691
9945	0.74377
9946	0.71899
9947	0.6947
9948	0.66869
9949	0.64615
9950	0.61986
9951	0.58679
9952	0.55444
9953	0.52948
9954	0.50205
9955	0.479
9956	0.45667
9957	0.43515
9958	0.41759
9959	0.40811
9960	0.39867
9961	0.38744
9962	0.37513
9963	0.36354
9964	0.34764
9965	0.32935
9966	0.31272
9967	0.30364
9968	0.29914
9969	0.29727
9970	0.29561
9971	0.29498
9972	0.29576
9973	0.30207
9974	0.30877
9975	0.31613
9976	0.32054
9977	0.32265
9978	0.32337
9979	0.3244
9980	0.32902
9981	0.33436
9982	0.34136
9983	0.34866
9984	0.35301
9985	0.35856
9986	0.36454
9987	0.37045
9988	0.37703
9989	0.38014
9990	0.38204
9991	0.38385
9992	0.38647
9993	0.39296
9994	0.40485
9995	0.41535
9996	0.42908
9997	0.44013
9998	0.44785
9999	0.45555
10000	0.46065
10001	0.46225
10002	0.46056
10003	0.45395
10004	0.45259
10005	0.44764
10006	0.4516
10007	0.45833
10008	0.46822
10009	0.47586
10010	0.48126
10011	0.48328
10012	0.48274
10013	0.48337
10014	0.48467
10015	0.48162
10016	0.47707
10017	0.47058
10018	0.4614
10019	0.45181
10020	0.44297
10021	0.43799
10022	0.43132
10023	0.42441
10024	0.41671
10025	0.40968
10026	0.40078
10027	0.39037
10028	0.38101
10029	0.37202
10030	0.36499
10031	0.35998
10032	0.35729
10033	0.35651
10034	0.35416
10035	0.35391
10036	0.35162
10037	0.34679
10038	0.33898
10039	0.33454
10040	0.33131
10041	0.33074
10042	0.33113
10043	0.33424
10044	0.33864
10045	0.35168
10046	0.36511
10047	0.38328
10048	0.40386
10049	0.42489
10050	0.44894
10051	0.47284
10052	0.49626
10053	0.5245
10054	0.54656
10055	0.56524
10056	0.59328
10057	0.61437
10058	0.63492
10059	0.65218
10060	0.67143
10061	0.68876
10062	0.70529
10063	0.71652
10064	0.72814
10065	0.7365
10066	0.74326
10067	0.75071
10068	0.75846
10069	0.76067
10070	0.76227
10071	0.76251
10072	0.76284
10073	0.75886
10074	0.75436
10075	0.74434
10076	0.73263
10077	0.71459
10078	0.69995
10079	0.68227
10080	0.65921
10081	0.63193
10082	0.59418
10083	0.55619
10084	0.53102
10085	0.5137
10086	0.4873
10087	0.47372
10088	0.45645
10089	0.44004
10090	0.42561
10091	0.41083
10092	0.39604
10093	0.38623
10094	0.3779
10095	0.37093
10096	0.3655
10097	0.36037
10098	0.355
10099	0.35476
10100	0.35476
10101	0.35476
10102	0.35542
10103	0.35744
10104	0.35886
10105	0.36206
10106	0.36499
10107	0.36786
10108	0.37232
10109	0.37652
10110	0.38107
10111	0.3929
10112	0.41176
10113	0.43002
10114	0.44894
10115	0.46641
10116	0.49267
10117	0.51642
10118	0.54342
10119	0.57076
10120	0.59448
10121	0.61911
10122	0.63933
10123	0.65408
10124	0.66935
10125	0.68372
10126	0.69715
10127	0.70903
10128	0.72267
10129	0.72989
10130	0.72784
10131	0.72512
10132	0.71972
10133	0.71347
10134	0.70756
10135	0.70394
10136	0.70034
10137	0.69663
10138	0.69202
10139	0.68888
10140	0.68592
10141	0.6813
10142	0.66869
10143	0.65713
10144	0.64793
10145	0.63679
10146	0.61965
10147	0.59995
10148	0.5778
10149	0.55897
10150	0.55323
10151	0.54868
10152	0.54418
10153	0.53992
10154	0.53555
10155	0.53117
10156	0.52737
10157	0.52339
10158	0.52031
10159	0.5264
10160	0.54409
10161	0.56256
10162	0.58365
10163	0.5994
10164	0.6147
10165	0.62475
10166	0.63275
10167	0.64077
10168	0.65058
10169	0.65535
10170	0.66027
10171	0.66374
10172	0.66935
10173	0.67379
10174	0.67237
10175	0.67056
10176	0.66769
10177	0.66534
10178	0.66271
10179	0.66054
10180	0.65282
10181	0.6453
10182	0.63818
10183	0.62816
10184	0.61389
10185	0.59786
10186	0.58154
10187	0.56708
10188	0.55323
10189	0.54279
10190	0.5255
10191	0.50745
10192	0.49976
10193	0.50685
10194	0.5143
10195	0.52749
10196	0.54074
10197	0.5523
10198	0.56588
10199	0.58223
10200	0.60061
10201	0.61986
10202	0.63374
10203	0.64805
10204	0.66956
10205	0.6925
10206	0.7138
10207	0.733
10208	0.74476
10209	0.75708
10210	0.77132
10211	0.78472
10212	0.796
10213	0.80925
10214	0.82368
10215	0.83994
10216	0.85687
10217	0.87142
10218	0.88482
10219	0.89616
10220	0.90808
10221	0.92012
10222	0.92592
10223	0.92592
10224	0.92604
10225	0.9232
10226	0.92033
10227	0.91716
10228	0.91191
10229	0.90609
10230	0.90048
10231	0.89414
10232	0.88832
10233	0.88252
10234	0.8728
10235	0.86113
10236	0.84963
10237	0.84565
10238	0.8512
10239	0.85533
10240	0.85793
10241	0.8604
10242	0.86251
10243	0.86487
10244	0.86746
10245	0.8697
10246	0.87235
10247	0.87483
10248	0.87727
10249	0.88047
10250	0.88358
10251	0.88717
10252	0.88964
10253	0.89245
10254	0.89547
10255	0.8971
10256	0.89842
10257	0.90014
10258	0.91037
10259	0.92012
10260	0.9289
10261	0.93488
10262	0.94094
10263	0.94677
10264	0.95365
10265	0.95999
10266	0.96499
10267	0.96735
10268	0.96798
10269	0.9685
10270	0.96934
10271	0.97076
10272	0.972
10273	0.97335
10274	0.9751
10275	0.97676
10276	0.97833
10277	0.97894
10278	0.97978
10279	0.98042
10280	0.98123
10281	0.98165
10282	0.98232
10283	0.98286
10284	0.98376
10285	0.98443
10286	0.98533
10287	0.98588
10288	0.98527
10289	0.98431
10290	0.9834
10291	0.98189
10292	0.97924
10293	0.9761
10294	0.97121
10295	0.96569
10296	0.95854
10297	0.94864
10298	0.9388
10299	0.92872
10300	0.91134
10301	0.89275
10302	0.87495
10303	0.85111
10304	0.82304
10305	0.79963
10306	0.77401
10307	0.73933
10308	0.7024
10309	0.66534
10310	0.62557
10311	0.57602
10312	0.53543
10313	0.49544
10314	0.4614
10315	0.42694
10316	0.3891
10317	0.35225
10318	0.31574
10319	0.28243
10320	0.25385
10321	0.22645
10322	0.2081
10323	0.19045
10324	0.1775
10325	0.16908
10326	0.16048
10327	0.14898
10328	0.1434
10329	0.13791
10330	0.13353
10331	0.13097
10332	0.12759
10333	0.1271
10334	0.12692
10335	0.1262
10336	0.12674
10337	0.12952
10338	0.13139
10339	0.13362
10340	0.1367
10341	0.13984
10342	0.14485
10343	0.1498
10344	0.15716
10345	0.16525
10346	0.174
10347	0.18396
10348	0.19597
10349	0.21305
10350	0.23025
10351	0.25563
10352	0.27805
10353	0.30406
10354	0.33327
10355	0.36215
10356	0.39323
10357	0.42266
10358	0.44716
10359	0.47341
10360	0.49662
10361	0.51949
10362	0.54155
10363	0.56192
10364	0.5892
10365	0.61356
10366	0.63727
10367	0.66464
10368	0.6922
10369	0.7078
10370	0.71866
10371	0.73125
10372	0.73843
10373	0.74404
10374	0.74836
10375	0.74703
10376	0.74452
10377	0.74262
10378	0.74307
10379	0.73982
10380	0.73819
10381	0.73052
10382	0.71908
10383	0.71048
10384	0.69962
10385	0.69005
10386	0.6816
10387	0.67267
10388	0.66283
10389	0.65493
10390	0.64916
10391	0.64234
10392	0.63652
10393	0.62744
10394	0.61528
10395	0.61156
10396	0.60568
10397	0.59282
10398	0.57849
10399	0.57683
10400	0.58555
10401	0.59418
10402	0.60287
10403	0.61214
10404	0.62185
10405	0.63275
10406	0.64265
10407	0.651
10408	0.65638
10409	0.66232
10410	0.66661
10411	0.68218
10412	0.69968
10413	0.71513
10414	0.73312
10415	0.74531
10416	0.75693
10417	0.76664
10418	0.77657
10419	0.78393
10420	0.78864
10421	0.796
10422	0.80391
10423	0.81127
10424	0.82042
10425	0.82528
10426	0.82772
10427	0.82763
10428	0.82754
10429	0.82844
10430	0.82615
10431	0.82404
10432	0.82135
10433	0.81996
10434	0.81423
10435	0.80974
10436	0.80509
10437	0.80029
10438	0.7945
10439	0.7881
10440	0.77989
10441	0.76631
10442	0.75029
10443	0.73456
10444	0.71296
10445	0.69419
10446	0.67279
10447	0.65448
10448	0.63574
10449	0.61947
10450	0.59593
10451	0.57046
10452	0.54886
10453	0.52834
10454	0.50821
10455	0.49206
10456	0.48232
10457	0.47649
10458	0.4736
10459	0.46949
10460	0.46623
10461	0.4621
10462	0.45483
10463	0.4468
10464	0.44493
10465	0.44393
10466	0.43738
10467	0.42863
10468	0.42112
10469	0.41505
10470	0.41213
10471	0.41213
10472	0.4136
10473	0.41569
10474	0.42347
10475	0.43068
10476	0.43986
10477	0.44529
10478	0.44918
10479	0.45226
10480	0.45989
10481	0.46786
10482	0.47628
10483	0.48612
10484	0.49291
10485	0.49783
10486	0.501
10487	0.50311
10488	0.50145
10489	0.49888
10490	0.49478
10491	0.49116
10492	0.49351
10493	0.49731
10494	0.50359
10495	0.50914
10496	0.52366
10497	0.53947
10498	0.55387
10499	0.57227
10500	0.59059
10501	0.60034
10502	0.60936
10503	0.61869
10504	0.62116
10505	0.61869
10506	0.61479
10507	0.61712
10508	0.62913
10509	0.64102
10510	0.65058
10511	0.65921
10512	0.66899
10513	0.67871
10514	0.68918
10515	0.69995
10516	0.71012
10517	0.72077
10518	0.73287
10519	0.73966
10520	0.74718
10521	0.75569
10522	0.76323
10523	0.76595
10524	0.76586
10525	0.76544
10526	0.76353
10527	0.75973
10528	0.7562
10529	0.75361
10530	0.74986
10531	0.75267
10532	0.75412
10533	0.75521
10534	0.75774
10535	0.7699
10536	0.78243
10537	0.78991
10538	0.79193
10539	0.79326
10540	0.79501
10541	0.79637
10542	0.79857
10543	0.79987
10544	0.8018
10545	0.80343
10546	0.80482
10547	0.80699
10548	0.80832
10549	0.81912
10550	0.83192
10551	0.84435
10552	0.85618
10553	0.86876
10554	0.88038
10555	0.89305
10556	0.90476
10557	0.91774
10558	0.92921
10559	0.93699
10560	0.94466
10561	0.95123
10562	0.9595
10563	0.96554
10564	0.97019
10565	0.97236
10566	0.97535
10567	0.97824
10568	0.98078
10569	0.98268
10570	0.98386
10571	0.98364
10572	0.9831
10573	0.98238
10574	0.98159
10575	0.98057
10576	0.97912
10577	0.97782
10578	0.97586
10579	0.97091
10580	0.96451
10581	0.95606
10582	0.94743
10583	0.93965
10584	0.93102
10585	0.92136
10586	0.90766
10587	0.89504
10588	0.88219
10589	0.87151
10590	0.85998
10591	0.84731
10592	0.83339
10593	0.82042
10594	0.80904
10595	0.79779
10596	0.78683
10597	0.77452
10598	0.76127
10599	0.74664
10600	0.73988
10601	0.74135
10602	0.74295
10603	0.74962
10604	0.7575
10605	0.76498
10606	0.77093
10607	0.77612
10608	0.78197
10609	0.78647
10610	0.79884
10611	0.81103
10612	0.82033
10613	0.83116
10614	0.84042
10615	0.84887
10616	0.85594
10617	0.86215
10618	0.86888
10619	0.87338
10620	0.87712
10621	0.88098
10622	0.88572
10623	0.88995
10624	0.8916
10625	0.88937
10626	0.88774
10627	0.88557
10628	0.88346
10629	0.88153
10630	0.87787
10631	0.87096
10632	0.86336
10633	0.85416
10634	0.84353
10635	0.833
10636	0.8266
10637	0.82084
10638	0.8155
10639	0.81112
10640	0.80334
10641	0.79377
10642	0.78774
10643	0.78188
10644	0.77392
10645	0.7728
10646	0.77198
10647	0.77111
10648	0.77032
10649	0.77093
10650	0.77138
10651	0.76863
10652	0.76544
10653	0.76302
10654	0.76559
10655	0.77657
10656	0.78665
10657	0.79643
10658	0.80714
10659	0.81662
10660	0.82872
10661	0.84018
10662	0.85358
10663	0.86417
10664	0.87477
10665	0.88448
10666	0.89314
10667	0.90168
10668	0.91086
10669	0.91858
10670	0.92679
10671	0.93234
10672	0.93687
10673	0.94152
10674	0.9455
10675	0.94586
10676	0.94638
10677	0.94656
10678	0.94478
10679	0.94309
10680	0.94031
10681	0.94176
10682	0.94339
10683	0.94472
10684	0.94417
10685	0.94236
10686	0.9394
10687	0.93645
10688	0.93126
10689	0.92703
10690	0.91976
10691	0.91116
10692	0.90211
10693	0.89468
10694	0.88702
10695	0.87947
10696	0.8713
10697	0.86257
10698	0.85425
10699	0.84504
10700	0.83511
10701	0.82615
10702	0.81918
10703	0.81263
10704	0.80747
10705	0.80726
10706	0.80765
10707	0.80868
10708	0.81559
10709	0.8235
10710	0.83237
10711	0.83686
10712	0.84196
10713	0.84417
10714	0.84652
10715	0.84652
10716	0.84652
10717	0.84703
10718	0.85268
10719	0.85763
10720	0.86236
10721	0.86665
10722	0.87084
10723	0.87377
10724	0.87573
10725	0.87833
10726	0.8811
10727	0.88403
10728	0.88762
10729	0.89025
10730	0.89281
10731	0.89586
10732	0.89667
10733	0.89625
10734	0.89601
10735	0.89209
10736	0.88599
10737	0.88005
10738	0.86952
10739	0.85687
10740	0.8426
10741	0.82932
10742	0.81438
10743	0.80925
10744	0.80355
10745	0.80123
10746	0.797
10747	0.79305
10748	0.78556
10749	0.77868
10750	0.77078
10751	0.76673
10752	0.76534
10753	0.76516
10754	0.76459
10755	0.76474
10756	0.76085
10757	0.75502
10758	0.75113
10759	0.74458
10760	0.73803
10761	0.73137
10762	0.72548
10763	0.71954
10764	0.71374
10765	0.71091
10766	0.71003
10767	0.70789
10768	0.70982
10769	0.71296
10770	0.71576
10771	0.71936
10772	0.72424
10773	0.7247
10774	0.72618
10775	0.72307
10776	0.7259
10777	0.73058
10778	0.73598
10779	0.73625
10780	0.73707
10781	0.73532
10782	0.72925
10783	0.72023
10784	0.71386
